Date,Price,Open,High,Low,Vol.,Change %,log_price,log_return,pct_return
2012-08-21,1751.5,"1,708.13","1,754.75","1,703.38",,2.55%,7.468227842637542,0.02514946828902609,0.025468384074941453
2012-08-22,1754.63,"1,751.38","1,755.62","1,735.00",,0.18%,7.47001328746217,0.0017854448246286125,0.0017870396802741606
2012-08-23,1727.25,"1,754.75","1,764.88","1,720.13",,-1.56%,7.4542858273689045,-0.015727460093265755,-0.015604429423867194
2012-08-24,1737.88,"1,727.13","1,749.13","1,725.12",,0.62%,7.460421258562459,0.006135431193554197,0.006154291503835729
2012-08-26,1753.88,"1,740.50","1,754.13","1,738.88",,0.92%,7.4695857555404,0.009164496977941639,0.009206619559463336
2012-08-27,1716.63,"1,754.00","1,760.63","1,714.13",,-2.12%,7.448118345538259,-0.02146741000214103,-0.021238625219513252
2012-08-28,1718.63,"1,716.38","1,730.88","1,701.13",,0.12%,7.4492827407956606,0.0011643952574011962,0.0011650734287529385
2012-08-29,1750.0,"1,718.50","1,754.88","1,716.88",,1.83%,7.4673710669175595,0.018088326121898923,0.018252910748677742
2012-08-30,1761.63,"1,750.12","1,770.62","1,735.50",,0.66%,7.473994795796159,0.006623728878599522,0.006645714285714366
2012-08-31,1754.37,"1,761.75","1,761.88","1,745.62",,-0.41%,7.469865097094273,-0.004129698701886397,-0.004121183222356661
2012-09-04,1764.75,"1,772.63","1,788.88","1,755.63",,0.59%,7.475764316275582,0.005899219181308979,0.005916653841550046
2012-09-05,1732.88,"1,764.88","1,769.63","1,731.13",,-1.81%,7.457540043232723,-0.018224273042858563,-0.018059215186286948
2012-09-06,1743.87,"1,733.12","1,753.63","1,725.63",,0.63%,7.463862060406181,0.00632201717345815,0.006342043303633194
2012-09-07,1733.25,"1,744.13","1,751.63","1,726.38",,-0.61%,7.4577535378226,-0.0061085225835810775,-0.006089903490512416
2012-09-09,1727.25,"1,729.37","1,731.88","1,719.25",,-0.35%,7.4542858273689045,-0.0034677104536955383,-0.003461704889658135
2012-09-10,1720.62,"1,727.38","1,744.13","1,716.63",,-0.38%,7.4504399699718356,-0.003845857397068997,-0.0038384715588363205
2012-09-11,1699.75,"1,720.75","1,728.88","1,696.88",,-1.21%,7.438236460406569,-0.012203509565266835,-0.012129348723134648
2012-09-12,1746.0,"1,699.63","1,749.88","1,693.63",,2.72%,7.465082736399547,0.02684627599297862,0.02720988380644207
2012-09-13,1745.38,"1,746.13","1,749.63","1,732.88",,-0.04%,7.464727575972142,-0.0003551604274054654,-0.0003550973654066203
2012-09-14,1738.25,"1,745.62","1,765.13","1,737.62",,-0.41%,7.4606341389791275,-0.004093436993014343,-0.00408507029987748
2012-09-16,1729.25,"1,733.63","1,736.38","1,726.87",,-0.52%,7.455443067480694,-0.005191071498433786,-0.005177621170717628
2012-09-17,1661.38,"1,729.37","1,731.75","1,654.63",,-3.93%,7.415403861292306,-0.04003920618838741,-0.03924822900101199
2012-09-18,1649.25,"1,661.25","1,668.75","1,630.63",,-0.73%,7.4080759181029805,-0.007327943189325836,-0.007301159277227409
2012-09-19,1682.63,"1,649.13","1,685.75","1,648.88",,2.02%,7.428113324507275,0.020037406404294522,0.020239502804304976
2012-09-20,1624.88,"1,682.88","1,683.75","1,616.13",,-3.43%,7.393189245883231,-0.03492407862404434,-0.034321270867629816
2012-09-21,1624.38,"1,625.00","1,638.75","1,607.63",,-0.03%,7.392881483497981,-0.00030776238524943267,-0.00030771503126381106
2012-09-23,1615.5,"1,621.50","1,625.88","1,612.63",,-0.55%,7.387399785264553,-0.005481698233428034,-0.00546670114135861
2012-09-24,1607.63,"1,615.63","1,617.13","1,590.38",,-0.49%,7.382516323759472,-0.004883461505080788,-0.004871556793562326
2012-09-25,1611.63,"1,607.75","1,625.38","1,604.38",,0.25%,7.385001368184888,0.002485044425415417,0.00248813470761311
2012-09-26,1578.0,"1,610.38","1,610.88","1,565.13",,-2.09%,7.363913501405819,-0.021087866779068598,-0.020867072467005476
2012-09-27,1576.25,"1,577.88","1,583.88","1,557.63",,-0.11%,7.36280388727913,-0.0011096141266895287,-0.0011089987325728634
2012-09-28,1598.38,"1,576.13","1,613.63","1,561.50",,1.40%,7.376745895303494,0.013942008024364405,0.014039651070578918
2012-09-30,1591.88,"1,596.50","1,599.88","1,590.88",,-0.41%,7.372670986678926,-0.004074908624567719,-0.004066617450168342
2012-10-01,1555.25,"1,592.00","1,596.75","1,551.75",,-2.30%,7.349391583395129,-0.023279403283797073,-0.02301052843179141
2012-10-02,1524.38,"1,555.13","1,561.25","1,523.38",,-1.99%,7.329343048997606,-0.020048534397523632,-0.019848898890853506
2012-10-03,1534.88,"1,524.50","1,543.63","1,504.13",,0.69%,7.336207481069637,0.00686443207203169,0.006888046287671035
2012-10-04,1555.75,"1,534.50","1,568.38","1,532.63",,1.36%,7.349713023449327,0.013505542379689928,0.013597154174919135
2012-10-05,1552.25,"1,556.00","1,569.00","1,545.63",,-0.22%,7.347460770245002,-0.0022522532043254273,-0.0022497187851518996
2012-10-07,1552.63,"1,552.25","1,556.88","1,548.63",,0.02%,7.3477055462118015,0.0002447759667996152,0.00024480592688047587
2012-10-08,1549.13,"1,552.75","1,560.88","1,537.63",,-0.23%,7.3454487620083295,-0.002256784203471973,-0.0022542395805825732
2012-10-09,1542.0,"1,549.25","1,573.75","1,538.38",,-0.46%,7.340835554123275,-0.004613207885054926,-0.004602583385513226
2012-10-10,1524.38,"1,541.88","1,549.88","1,518.63",,-1.14%,7.329343048997606,-0.011492505125668906,-0.011426718547341008
2012-10-11,1553.0,"1,524.25","1,567.63","1,521.50",,1.88%,7.347943823148687,0.01860077415108119,0.01877484616696612
2012-10-12,1522.38,"1,552.88","1,553.00","1,510.13",,-1.97%,7.328030178743782,-0.019913644404905284,-0.019716677398583293
2012-10-14,1505.0,"1,522.38","1,522.38","1,502.38",,-1.14%,7.316548177182976,-0.011482001560805699,-0.011416334949224338
2012-10-15,1502.13,"1,504.88","1,508.50","1,485.88",,-0.19%,7.314639379843715,-0.0019087973392606372,-0.0019069767441859398
2012-10-16,1491.38,"1,502.00","1,514.38","1,490.13",,-0.72%,7.30745714480119,-0.007182235042525242,-0.007156504430375521
2012-10-17,1511.25,"1,491.38","1,511.88","1,487.25",,1.33%,7.320692401929002,0.013235257127812261,0.013323230833187871
2012-10-18,1545.25,"1,511.00","1,548.38","1,509.75",,2.25%,7.342940988539382,0.022248586610380094,0.022497932175351565
2012-10-19,1533.25,"1,545.63","1,555.63","1,532.38",,-0.78%,7.3351449445060934,-0.007796044033288929,-0.007765733700048516
2012-10-21,1533.38,"1,531.25","1,534.13","1,526.88",,0.01%,7.335229728128557,8.478362246311377e-05,8.47872166966912e-05
2012-10-22,1547.88,"1,533.50","1,558.38","1,532.50",,0.95%,7.3446415317650455,0.009411803636488969,0.00945623394070605
2012-10-23,1551.25,"1,547.75","1,554.63","1,529.13",,0.22%,7.346816336518817,0.0021748047537712978,0.002177171356952723
2012-10-24,1567.88,"1,551.38","1,574.63","1,549.50",,1.07%,7.357479667369492,0.010663330850674946,0.0107203867848511
2012-10-25,1559.25,"1,568.00","1,574.38","1,557.38",,-0.55%,7.351960215406232,-0.005519451963260202,-0.005504247774064441
2012-10-26,1560.63,"1,559.38","1,566.63","1,552.63",,0.09%,7.352844864873519,0.0008846494672871685,0.000885040885040933
2012-10-28,1557.0,"1,561.13","1,563.13","1,556.13",,-0.23%,7.350516171833998,-0.0023286930395203242,-0.002325983737336945
2012-10-29,1530.75,"1,557.13","1,557.38","1,526.38",,-1.69%,7.333513090358064,-0.017003081475934323,-0.016859344894026962
2012-10-30,1537.25,"1,530.63","1,550.88","1,528.25",,0.42%,7.337750384833579,0.004237294475514908,0.00424628450106157
2012-10-31,1550.88,"1,537.38","1,558.63","1,536.88",,0.89%,7.3465777907442975,0.008827405910718511,0.008866482354854544
2012-11-01,1559.38,"1,551.00","1,571.13","1,550.75",,0.55%,7.352043585347569,0.0054657946032712346,0.005480759310842798
2012-11-02,1526.0,"1,559.25","1,559.88","1,524.38",,-2.14%,7.330405211844402,-0.02163837350316644,-0.0214059433877567
2012-11-04,1518.88,"1,521.13","1,521.63","1,516.38",,-0.47%,7.325728500133488,-0.004676711710914105,-0.004665792922673551
2012-11-05,1509.63,"1,519.00","1,524.25","1,502.13",,-0.61%,7.31961986667087,-0.0061086334626185845,-0.006090013694301066
2012-11-06,1517.63,"1,509.88","1,522.88","1,508.50",,0.53%,7.324905186480242,0.005285319809372524,0.005299311751886249
2012-11-07,1505.25,"1,517.88","1,521.50","1,497.63",,-0.82%,7.316714276344557,-0.008190910135684959,-0.008157456033420551
2012-11-08,1495.5,"1,505.38","1,513.50","1,494.13",,-0.65%,7.310215878070003,-0.00649839827455434,-0.006477329347284511
2012-11-09,1451.38,"1,495.63","1,498.88","1,450.50",,-2.95%,7.2802701069502795,-0.029945771119723297,-0.02950183884988289
2012-11-11,1439.25,"1,447.38","1,448.38","1,437.88",,-0.84%,7.271877423555919,-0.00839268339436039,-0.008357563146798253
2012-11-12,1409.25,"1,439.38","1,439.88","1,402.13",,-2.08%,7.250812926961684,-0.021064496594235038,-0.02084418968212609
2012-11-13,1414.13,"1,409.13","1,417.38","1,391.38",,0.35%,7.254269779995706,0.0034568530340219894,0.00346283484122778
2012-11-14,1422.25,"1,414.38","1,428.38","1,408.63",,0.57%,7.259995403630756,0.005725623635050248,0.00574204634651676
2012-11-15,1401.5,"1,422.50","1,427.63","1,400.63",,-1.46%,7.245298370604843,-0.01469703302591352,-0.014589558797679758
2012-11-16,1383.63,"1,401.38","1,409.00","1,372.38",,-1.28%,7.232465759395166,-0.012832611209677047,-0.012750624331073768
2012-11-18,1391.5,"1,386.88","1,392.38","1,385.75",,0.57%,7.238137580965946,0.005671821570779834,0.0056879368039142175
2012-11-19,1398.38,"1,391.63","1,402.63","1,390.25",,0.49%,7.243069702739499,0.0049321217735531775,0.004944304707150682
2012-11-20,1410.75,"1,398.25","1,415.63","1,381.13",,0.88%,7.251876756849249,0.008807054109750467,0.008845950313934647
2012-11-21,1407.13,"1,410.88","1,423.88","1,399.63",,-0.26%,7.249307448013241,-0.002569308836008588,-0.0025660109870635495
2012-11-23,1416.63,"1,422.25","1,426.50","1,414.88",,0.68%,7.256036090562458,0.006728642549217234,0.00675133072281886
2012-11-25,1421.25,"1,419.88","1,423.75","1,416.88",,0.33%,7.259292045064746,0.0032559545022881053,0.0032612608796933618
2012-11-26,1427.88,"1,421.13","1,435.38","1,418.63",,0.47%,7.263946105755062,0.004654060690316264,0.004664907651715122
2012-11-27,1450.63,"1,427.63","1,456.63","1,427.38",,1.59%,7.279753223812938,0.015807118057876046,0.015932711432333324
2012-11-28,1447.13,"1,450.25","1,455.38","1,440.13",,-0.24%,7.2773375636464674,-0.0024156601664708788,-0.0024127448074284796
2012-11-29,1450.88,"1,447.00","1,459.88","1,441.63",,0.26%,7.27992554787911,0.002587984232642171,0.002591335954613694
2012-11-30,1440.63,"1,451.13","1,451.38","1,429.13",,-0.71%,7.272835796894825,-0.0070897509842842155,-0.007064677988531054
2012-12-02,1440.63,"1,440.63","1,440.63","1,440.63",,0.00%,7.272835796894825,0.0,0.0
2012-12-03,1457.25,"1,444.00","1,462.63","1,442.38",,1.15%,7.2843063769256595,0.011470580030834121,0.011536619395680958
2012-12-04,1462.88,"1,457.63","1,464.50","1,436.13",,0.39%,7.288162374416117,0.0038559974904570637,0.0038634414136216044
2012-12-05,1486.88,"1,463.13","1,487.88","1,458.50",,1.64%,7.30443524380903,0.01627286939291306,0.016405993656349205
2012-12-06,1487.25,"1,487.13","1,492.13","1,473.38",,0.03%,7.304684056068015,0.00024881225898543136,0.00024884321532336884
2012-12-07,1472.38,"1,487.13","1,497.88","1,470.25",,-1.00%,7.2946354181471955,-0.010048637920819559,-0.00999831904521764
2012-12-09,1468.25,"1,469.75","1,471.25","1,467.63",,-0.28%,7.2918264944026285,-0.0028089237445669824,-0.0028049824094323883
2012-12-10,1473.5,"1,468.38","1,476.88","1,453.25",,0.36%,7.295395802177749,0.003569307775120656,0.0035756853396902155
2012-12-11,1472.13,"1,473.63","1,486.88","1,464.88",,-0.09%,7.294465610606654,-0.0009301915710953068,-0.0009297590770274144
2012-12-12,1473.13,"1,472.13","1,478.63","1,458.00",,0.07%,7.295144667829735,0.0006790572230812586,0.0006792878346342235
2012-12-13,1478.5,"1,473.00","1,489.88","1,465.13",,0.36%,7.298783339292532,0.0036386714627969496,0.003645299464405616
2012-12-14,1495.38,"1,478.63","1,496.88","1,475.38",,1.14%,7.310135634128377,0.0113522948358451,0.011416976665539424
2012-12-16,1503.0,"1,496.13","1,504.25","1,495.88",,0.51%,7.315218389752975,0.005082755624597368,0.005095694739798429
2012-12-17,1496.5,"1,502.88","1,508.63","1,492.63",,-0.43%,7.3108843272927535,-0.004334062460221055,-0.0043246839654025315
2012-12-18,1470.88,"1,496.63","1,501.88","1,462.63",,-1.71%,7.293616140115445,-0.017268187177308825,-0.017119946541931053
2012-12-19,1438.75,"1,470.75","1,472.13","1,433.13",,-2.18%,7.2715299600360925,-0.022086180079352147,-0.021844066137278406
2012-12-20,1414.0,"1,438.63","1,441.13","1,403.13",,-1.72%,7.254177846456518,-0.01735211357957489,-0.01720243266724586
2012-12-21,1429.88,"1,413.88","1,438.63","1,412.63",,1.12%,7.265345803648885,0.011167957192367517,0.011230551626591367
2012-12-23,1436.63,"1,431.38","1,441.38","1,430.13",,0.47%,7.270055372062227,0.004709568413342247,0.004720675860911294
2012-12-24,1435.88,"1,436.88","1,439.88","1,425.75",,-0.05%,7.269533180656772,-0.0005221914054551746,-0.0005220550872527818
2012-12-26,1420.38,"1,435.88","1,441.88","1,415.13",,-1.08%,7.258679720429108,-0.01085346022766398,-0.010794773936540603
2012-12-27,1418.25,"1,420.25","1,429.25","1,411.38",,-0.15%,7.257178996206677,-0.0015007242224314155,-0.0014995986989397858
2012-12-28,1416.38,"1,418.00","1,427.25","1,412.88",,-0.13%,7.255859599833058,-0.0013193963736188863,-0.0013185263528996405
2012-12-30,1417.5,"1,415.63","1,420.63","1,415.63",,0.08%,7.256650035601907,0.0007904357688488517,0.0007907482455271619
2012-12-31,1408.5,"1,417.63","1,425.13","1,400.88",,-0.63%,7.2502805873164275,-0.006369448285479251,-0.006349206349206327
2013-01-02,1393.13,"1,432.63","1,433.00","1,386.38",,-1.09%,7.23930829318708,-0.010972294129347304,-0.0109123180688675
2013-01-03,1391.25,"1,393.13","1,395.63","1,372.63",,-0.13%,7.237957902589755,-0.001350390597325557,-0.001349479230222661
2013-01-04,1365.75,"1,391.38","1,397.13","1,356.13",,-1.83%,7.219459007275827,-0.01849889531392801,-0.01832884097035037
2013-01-06,1363.25,"1,367.13","1,367.25","1,357.63",,-0.18%,7.217626833806171,-0.0018321734696558067,-0.0018304960644334178
2013-01-07,1390.63,"1,363.38","1,392.63","1,360.63",,2.01%,7.237512160853759,0.019885327047588497,0.020084357234549932
2013-01-08,1384.38,"1,390.50","1,393.63","1,376.88",,-0.45%,7.233007664965127,-0.004504495888632221,-0.004494365862954153
2013-01-09,1387.25,"1,384.50","1,392.88","1,380.38",,0.21%,7.23507864920601,0.0020709842408832557,0.0020731302099132876
2013-01-10,1376.5,"1,387.38","1,394.38","1,373.13",,-0.77%,7.227299324582662,-0.007779324623347961,-0.007749143989908114
2013-01-11,1375.88,"1,376.38","1,381.38","1,352.63",,-0.05%,7.226848805388011,-0.0004505191946515552,-0.0004504177261168696
2013-01-13,1386.25,"1,377.00","1,387.13","1,377.00",,0.75%,7.234357538664577,0.007508733276566204,0.007536994505334738
2013-01-14,1417.88,"1,386.50","1,422.88","1,384.75",,2.28%,7.256918077276938,0.02256053861236129,0.02281695220919766
2013-01-15,1415.88,"1,417.63","1,435.63","1,408.13",,-0.14%,7.255506524899828,-0.0014115523771103256,-0.0014105566056366037
2013-01-16,1438.88,"1,416.25","1,439.38","1,414.50",,1.62%,7.271620312166205,0.016113787266377244,0.01624431448992847
2013-01-17,1436.88,"1,438.75","1,447.88","1,422.88",,-0.14%,7.270229375285206,-0.0013909368809992273,-0.0013899699766485307
2013-01-18,1428.38,"1,436.63","1,438.38","1,421.13",,-0.59%,7.2642962139420675,-0.005933161343138593,-0.005915594900061216
2013-01-20,1428.38,"1,428.38","1,428.38","1,428.38",,0.00%,7.2642962139420675,0.0,0.0
2013-01-22,1448.63,"1,440.38","1,460.63","1,436.13",,1.42%,7.278373561197481,0.014077347255413208,0.014176899704560375
2013-01-23,1431.38,"1,448.75","1,457.63","1,430.38",,-1.19%,7.266394292872106,-0.011979268325374548,-0.0119078025444731
2013-01-24,1439.0,"1,431.50","1,441.75","1,415.13",,0.53%,7.271703706887368,0.005309414015261638,0.005323533932289015
2013-01-25,1440.63,"1,439.13","1,444.75","1,426.13",,0.11%,7.272835796894825,0.0011320900074576201,0.0011327310632385235
2013-01-27,1451.13,"1,446.38","1,451.88","1,446.13",,0.73%,7.280097842254814,0.007262045359988534,0.007288477957560158
2013-01-28,1445.38,"1,451.38","1,452.38","1,434.88",,-0.40%,7.27612754175301,-0.003970300501803692,-0.003962429279251389
2013-01-29,1450.13,"1,445.13","1,457.88","1,441.13",,0.33%,7.279408486568249,0.003280944815238662,0.003286333005853237
2013-01-30,1478.0,"1,450.38","1,481.63","1,447.13",,1.92%,7.298445101508147,0.019036614939897945,0.019218966575410334
2013-01-31,1470.63,"1,477.88","1,484.00","1,455.88",,-0.50%,7.293446159390849,-0.004998942117297567,-0.0049864682002705996
2013-02-01,1476.13,"1,470.88","1,486.38","1,463.88",,0.37%,7.297179077162724,0.0037329177718747886,0.003739893787016557
2013-02-03,1481.38,"1,483.38","1,484.88","1,478.50",,0.36%,7.3007293647455125,0.003550287582788414,0.003556597318664423
2013-02-04,1489.13,"1,481.13","1,497.88","1,475.63",,0.52%,7.305947335790377,0.0052179710448641,0.005231608365173113
2013-02-05,1493.0,"1,488.88","1,496.13","1,478.13",,0.26%,7.30854279753919,0.0025954617488137544,0.0025988328755714996
2013-02-06,1486.0,"1,493.13","1,493.75","1,477.13",,-0.47%,7.303843225277705,-0.004699572261485763,-0.0046885465505692725
2013-02-07,1486.13,"1,486.13","1,496.88","1,478.13",,0.01%,7.303930704627587,8.74793498821802e-05,8.74831763122419e-05
2013-02-08,1453.38,"1,486.38","1,494.63","1,451.88",,-2.20%,7.281647157251196,-0.022283547376391155,-0.022037103079811327
2013-02-10,1440.88,"1,449.88","1,449.88","1,432.38",,-0.86%,7.273009317028802,-0.008637840222393223,-0.008600641263812658
2013-02-11,1433.5,"1,441.38","1,442.13","1,429.38",,-0.51%,7.267874285323424,-0.00513503170537799,-0.0051218699683527324
2013-02-12,1426.0,"1,433.38","1,438.38","1,417.13",,-0.52%,7.262628600974241,-0.005245684349183044,-0.0052319497732822295
2013-02-13,1425.88,"1,425.88","1,428.63","1,404.63",,-0.01%,7.262544445960657,-8.415501358438604e-05,-8.415147265072864e-05
2013-02-14,1421.0,"1,425.75","1,428.63","1,406.25",,-0.34%,7.259116128097101,-0.0034283178635563516,-0.0034224478918283285
2013-02-15,1425.5,"1,421.25","1,427.63","1,415.13",,0.32%,7.2622779083527265,0.0031617802556258567,0.003166783954961394
2013-02-19,1471.13,"1,434.13","1,473.88","1,433.88",,3.20%,7.293786091951503,0.03150818359877672,0.032009821115398074
2013-02-20,1479.25,"1,471.00","1,491.75","1,469.38",,0.55%,7.299290481556803,0.005504389605300197,0.005519566591667635
2013-02-21,1490.13,"1,479.38","1,494.13","1,470.75",,0.74%,7.306618643455739,0.00732816189893537,0.0073550785871219215
2013-02-22,1459.88,"1,490.00","1,516.38","1,459.88",,-2.03%,7.286109519543631,-0.020509123912107796,-0.02030024226074234
2013-02-24,1444.88,"1,443.00","1,446.13","1,435.38",,-1.03%,7.275781552115408,-0.010327967428223062,-0.010274817108255507
2013-02-25,1434.75,"1,444.63","1,452.88","1,421.63",,-0.70%,7.268745896988472,-0.007035655126935936,-0.007010962848125857
2013-02-26,1435.88,"1,434.88","1,442.50","1,420.63",,0.08%,7.269533180656772,0.000787283668300276,0.000787593657431751
2013-02-27,1439.38,"1,435.75","1,448.38","1,425.13",,0.24%,7.271967744298834,0.00243456364206196,0.0024375295985736845
2013-02-28,1448.75,"1,439.50","1,467.25","1,434.13",,0.65%,7.278456394653961,0.006488650355127135,0.006509747252289033
2013-03-01,1444.5,"1,449.00","1,457.63","1,433.38",,-0.29%,7.2755185199062895,-0.0029378747476718203,-0.0029335634167385605
2013-03-03,1444.13,"1,441.50","1,446.75","1,440.63",,-0.03%,7.275262343101352,-0.0002561768049371693,-0.00025614399446172165
2013-03-04,1462.88,"1,444.25","1,464.38","1,434.38",,1.30%,7.288162374416117,0.012900031314764249,0.012983595659670444
2013-03-05,1466.38,"1,463.50","1,481.50","1,459.13",,0.24%,7.29055205758906,0.00238968317294308,0.0023925407415508193
2013-03-06,1462.75,"1,466.50","1,474.88","1,455.88",,-0.25%,7.288073504668345,-0.0024785529207145274,-0.002475483844569748
2013-03-07,1472.13,"1,462.50","1,474.50","1,460.88",,0.64%,7.294465610606654,0.006392105938308745,0.00641257904631698
2013-03-08,1472.63,"1,472.25","1,484.13","1,450.50",,0.03%,7.294805196858032,0.0003395862513784209,0.00033964391731711174
2013-03-10,1477.38,"1,474.50","1,483.88","1,474.50",,0.32%,7.298025527707759,0.003220330849726949,0.003225521685691568
2013-03-11,1478.38,"1,477.50","1,482.88","1,467.88",,0.07%,7.298702172657386,0.0006766449496264926,0.0006768739254625622
2013-03-12,1468.38,"1,478.25","1,480.75","1,465.13",,-0.68%,7.291915031262965,-0.006787141394420715,-0.00676416077057318
2013-03-13,1448.25,"1,468.50","1,468.63","1,440.38",,-1.37%,7.278111209976734,-0.013803821286231255,-0.013708985412495434
2013-03-14,1436.63,"1,448.13","1,449.88","1,429.13",,-0.80%,7.270055372062227,-0.00805583791450637,-0.008023476609701263
2013-03-15,1426.38,"1,436.75","1,444.88","1,422.88",,-0.71%,7.262895045138237,-0.007160326923990823,-0.007134752859121685
2013-03-17,1415.25,"1,424.88","1,424.88","1,415.25",,-0.78%,7.255061472916769,-0.0078335722214673,-0.007802969755605127
2013-03-18,1410.25,"1,415.63","1,418.63","1,404.38",,-0.35%,7.251522272620085,-0.0035392002966840863,-0.003532944709415342
2013-03-19,1411.38,"1,410.38","1,418.63","1,403.13",,0.08%,7.252323228138995,0.0008009555189101292,0.0008012763694380531
2013-03-20,1423.25,"1,411.13","1,424.38","1,408.88",,0.84%,7.2606982678311915,0.008375039692196218,0.008410208448468737
2013-03-21,1447.38,"1,423.13","1,449.88","1,421.88",,1.70%,7.277510304456222,0.016812036625030835,0.016954154224486206
2013-03-22,1439.63,"1,447.25","1,448.38","1,433.13",,-0.54%,7.272141415109722,-0.005368889346500261,-0.005354502618524548
2013-03-24,1441.88,"1,440.63","1,443.25","1,440.63",,0.16%,7.273703096628984,0.0015616815192620592,0.00156290157887784
2013-03-25,1437.38,"1,441.75","1,445.38","1,430.75",,-0.31%,7.270577290926132,-0.003125805702851814,-0.0031209254584292356
2013-03-26,1446.5,"1,437.63","1,449.38","1,434.25",,0.63%,7.27690212441619,0.006324833490057635,0.0063448774854248935
2013-03-27,1453.5,"1,446.38","1,457.63","1,443.75",,0.48%,7.281729719998931,0.00482759558274104,0.004839267196681707
2013-03-28,1404.38,"1,453.63","1,459.63","1,397.63",,-3.38%,7.247351203235882,-0.03437851676304948,-0.03379428964568276
2013-03-31,1406.88,"1,402.50","1,408.13","1,400.13",,0.18%,7.249129765630692,0.0017785623948105567,0.001780144975006781
2013-04-01,1393.75,"1,406.75","1,407.00","1,386.63",,-0.93%,7.239753235208429,-0.009376530422263052,-0.009332707835778553
2013-04-02,1392.5,"1,393.88","1,405.63","1,386.13",,-0.09%,7.238855971801439,-0.0008972634069897012,-0.0008968609865470656
2013-04-03,1381.75,"1,392.38","1,393.63","1,375.63",,-0.77%,7.231106090713372,-0.007749881088066957,-0.00771992818671452
2013-04-04,1368.25,"1,381.88","1,382.63","1,361.13",,-0.98%,7.2212878300240275,-0.009818260689344882,-0.009770218925275964
2013-04-05,1362.25,"1,368.13","1,369.13","1,354.63",,-0.44%,7.216893023463208,-0.004394806560819475,-0.0043851635300566905
2013-04-08,1377.38,"1,360.00","1,379.88","1,356.38",,1.11%,7.227938422894828,0.01104539943161953,0.011106625068820097
2013-04-09,1395.75,"1,379.00","1,396.88","1,375.63",,1.33%,7.24118718419047,0.013248761295642453,0.013336915012559958
2013-04-10,1393.13,"1,393.88","1,409.38","1,386.13",,-0.19%,7.23930829318708,-0.001878891003389782,-0.0018771269926561862
2013-04-11,1401.75,"1,392.75","1,405.88","1,382.63",,0.62%,7.245476735003782,0.006168441816702064,0.006187505832190743
2013-04-12,1413.25,"1,401.88","1,418.88","1,399.63",,0.82%,7.2536472955554006,0.008170560551618244,0.008204030675940777
2013-04-15,1395.88,"1,413.00","1,419.63","1,394.38",,-1.23%,7.2412803197421685,-0.012366975813232095,-0.012290819034141087
2013-04-16,1412.38,"1,394.13","1,416.63","1,389.13",,1.18%,7.2530315036594395,0.011751183917271035,0.011820500329541295
2013-04-17,1421.13,"1,411.13","1,429.38","1,406.13",,0.62%,7.259207608782425,0.006176105122985831,0.0061952165847718454
2013-04-18,1431.75,"1,420.38","1,441.13","1,419.38",,0.75%,7.266652751273966,0.007445142491540935,0.007472926474002994
2013-04-19,1427.38,"1,431.50","1,440.88","1,422.13",,-0.31%,7.263595874949384,-0.0030568763245826247,-0.003052208835341297
2013-04-22,1418.0,"1,423.63","1,426.88","1,408.13",,-0.66%,7.257002707092073,-0.006593167857310789,-0.006571480614832814
2013-04-23,1419.13,"1,417.13","1,429.88","1,417.13",,0.08%,7.257799286776298,0.000796579684225307,0.0007968970380818341
2013-04-24,1404.38,"1,419.75","1,425.88","1,402.13",,-1.04%,7.247351203235882,-0.010448083540416597,-0.010393691909832081
2013-04-25,1424.0,"1,405.00","1,424.13","1,403.75",,1.40%,7.261225091971921,0.013873888736039675,0.01397057776385302
2013-04-26,1431.0,"1,420.50","1,431.88","1,417.38",,0.49%,7.266128779556451,0.004903687584529415,0.004915730337078594
2013-04-29,1408.63,"1,380.13","1,410.38","1,378.13",,-1.56%,7.250372879826956,-0.01575589972949487,-0.015632424877707773
2013-04-30,1396.5,"1,407.75","1,423.63","1,396.50",,-0.86%,7.241724385385232,-0.008648494441723997,-0.008611203793757127
2013-05-01,1372.63,"1,396.13","1,397.88","1,365.63",,-1.71%,7.2244838865667385,-0.01724049881849332,-0.017092731829573826
2013-05-02,1373.88,"1,373.38","1,383.13","1,368.13",,0.09%,7.225394132723721,0.0009102461569829856,0.0009106605567414938
2013-05-03,1387.38,"1,372.63","1,399.63","1,372.38",,0.98%,7.2351723553939316,0.009778222670210113,0.009826185693073697
2013-05-06,1368.25,"1,381.75","1,394.63","1,366.38",,-1.38%,7.2212878300240275,-0.013884525369904033,-0.013788579913217802
2013-05-07,1382.5,"1,369.13","1,383.88","1,367.63",,1.04%,7.23164873339649,0.010360903372462538,0.010414763383884473
2013-05-08,1391.38,"1,382.75","1,402.88","1,379.25",,0.64%,7.238051339374447,0.006402605977957165,0.006423146473779395
2013-05-09,1409.38,"1,390.13","1,409.38","1,387.25",,1.29%,7.2509051703565905,0.012853830982143322,0.012936796561686892
2013-05-10,1398.63,"1,407.50","1,419.38","1,390.50",,-0.76%,7.243248465061168,-0.007656705295422839,-0.007627467397011478
2013-05-13,1419.5,"1,394.75","1,422.88","1,394.00",,1.49%,7.258059975913026,0.0148115108518585,0.01492174485031783
2013-05-14,1416.38,"1,418.75","1,425.63","1,405.13",,-0.22%,7.255859599833058,-0.002200376079968258,-0.0021979570271221105
