target,feature,lag_days,correlation,abs_correlation,n_obs
coffee_c,soybeans,-200,0.21332866292988925,0.21332866292988925,2889
coffee_c,soybeans,-199,0.21137163210087148,0.21137163210087148,2893
coffee_c,soybeans,-198,0.2135807577439744,0.2135807577439744,2965
coffee_c,soybeans,-197,0.23907521783074126,0.23907521783074126,3642
coffee_c,soybeans,-196,0.26916993521122656,0.26916993521122656,4404
coffee_c,soybeans,-195,0.25370113612429257,0.25370113612429257,3773
coffee_c,soybeans,-194,0.21612907740097842,0.21612907740097842,2973
coffee_c,soybeans,-193,0.210363806961655,0.210363806961655,2892
coffee_c,soybeans,-192,0.2072412805139912,0.2072412805139912,2896
coffee_c,soybeans,-191,0.21020229322912581,0.21020229322912581,2973
coffee_c,soybeans,-190,0.23677567956582135,0.23677567956582135,3649
coffee_c,soybeans,-189,0.26541196430260966,0.26541196430260966,4400
coffee_c,soybeans,-188,0.24807950952428692,0.24807950952428692,3776
coffee_c,soybeans,-187,0.2104969050306529,0.2104969050306529,2977
coffee_c,soybeans,-186,0.2044027194155753,0.2044027194155753,2903
coffee_c,soybeans,-185,0.20234931383083418,0.20234931383083418,2912
coffee_c,soybeans,-184,0.20487684449368848,0.20487684449368848,2978
coffee_c,soybeans,-183,0.23147814078974546,0.23147814078974546,3657
coffee_c,soybeans,-182,0.2618736860554951,0.2618736860554951,4408
coffee_c,soybeans,-181,0.2439762964397484,0.2439762964397484,3787
coffee_c,soybeans,-180,0.20457673491246284,0.20457673491246284,2983
coffee_c,soybeans,-179,0.19815111683004152,0.19815111683004152,2904
coffee_c,soybeans,-178,0.19714139941020706,0.19714139941020706,2908
coffee_c,soybeans,-177,0.19908152369364354,0.19908152369364354,2978
coffee_c,soybeans,-176,0.22752960081535936,0.22752960081535936,3658
coffee_c,soybeans,-175,0.25818559708951316,0.25818559708951316,4415
coffee_c,soybeans,-174,0.23961429701015774,0.23961429701015774,3793
coffee_c,soybeans,-173,0.20030276442958747,0.20030276442958747,2986
coffee_c,soybeans,-172,0.19505393836829335,0.19505393836829335,2905
coffee_c,soybeans,-171,0.1931512635411198,0.1931512635411198,2907
coffee_c,soybeans,-170,0.19549697963305174,0.19549697963305174,2985
coffee_c,soybeans,-169,0.22401573946130757,0.22401573946130757,3665
coffee_c,soybeans,-168,0.2556862445288989,0.2556862445288989,4431
coffee_c,soybeans,-167,0.2364228443889961,0.2364228443889961,3790
coffee_c,soybeans,-166,0.1977041440908312,0.1977041440908312,2992
coffee_c,soybeans,-165,0.19178058894363895,0.19178058894363895,2914
coffee_c,soybeans,-164,0.19196459737148128,0.19196459737148128,2914
coffee_c,soybeans,-163,0.19224857609709273,0.19224857609709273,2989
coffee_c,soybeans,-162,0.22209355469463085,0.22209355469463085,3672
coffee_c,soybeans,-161,0.25428299425986145,0.25428299425986145,4427
coffee_c,soybeans,-160,0.23452756765801383,0.23452756765801383,3799
coffee_c,soybeans,-159,0.19447751939780566,0.19447751939780566,2996
coffee_c,soybeans,-158,0.1889673459593176,0.1889673459593176,2915
coffee_c,soybeans,-157,0.18789136627005182,0.18789136627005182,2922
coffee_c,soybeans,-156,0.18907826576709597,0.18907826576709597,2993
coffee_c,soybeans,-155,0.22017678527035345,0.22017678527035345,3676
coffee_c,soybeans,-154,0.25264797693366875,0.25264797693366875,4434
coffee_c,soybeans,-153,0.23249997640748535,0.23249997640748535,3805
coffee_c,soybeans,-152,0.1922544383506973,0.1922544383506973,3001
coffee_c,soybeans,-151,0.18677426210071343,0.18677426210071343,2922
coffee_c,soybeans,-150,0.18681129002277425,0.18681129002277425,2924
coffee_c,soybeans,-149,0.18872188072958998,0.18872188072958998,2998
coffee_c,soybeans,-148,0.22068076439056702,0.22068076439056702,3682
coffee_c,soybeans,-147,0.2539054388774861,0.2539054388774861,4439
coffee_c,soybeans,-146,0.23283701785377608,0.23283701785377608,3813
coffee_c,soybeans,-145,0.19203573326759646,0.19203573326759646,3004
coffee_c,soybeans,-144,0.1865862960108179,0.1865862960108179,2924
coffee_c,soybeans,-143,0.18534996458791084,0.18534996458791084,2928
coffee_c,soybeans,-142,0.1872354228487575,0.1872354228487575,3004
coffee_c,soybeans,-141,0.21923410199817336,0.21923410199817336,3691
coffee_c,soybeans,-140,0.25209480773952875,0.25209480773952875,4454
coffee_c,soybeans,-139,0.2305066210936867,0.2305066210936867,3813
coffee_c,soybeans,-138,0.18904003476132544,0.18904003476132544,3009
coffee_c,soybeans,-137,0.18468644483302307,0.18468644483302307,2932
coffee_c,soybeans,-136,0.18413873481419044,0.18413873481419044,2934
coffee_c,soybeans,-135,0.1853949801720001,0.1853949801720001,3010
coffee_c,soybeans,-134,0.21783438475670355,0.21783438475670355,3699
coffee_c,soybeans,-133,0.2511454047547132,0.2511454047547132,4464
coffee_c,soybeans,-132,0.2283020740777914,0.2283020740777914,3823
coffee_c,soybeans,-131,0.18601463737160281,0.18601463737160281,3014
coffee_c,soybeans,-130,0.18094454457741296,0.18094454457741296,2934
coffee_c,soybeans,-129,0.1796054683853413,0.1796054683853413,2934
coffee_c,soybeans,-128,0.18117956714508154,0.18117956714508154,3012
coffee_c,soybeans,-127,0.21458116951597517,0.21458116951597517,3703
coffee_c,soybeans,-126,0.24745521930979728,0.24745521930979728,4462
coffee_c,soybeans,-125,0.2249673154931086,0.2249673154931086,3825
coffee_c,soybeans,-124,0.18258923032424307,0.18258923032424307,3018
coffee_c,soybeans,-123,0.17665475146762094,0.17665475146762094,2937
coffee_c,soybeans,-122,0.1753776289213001,0.1753776289213001,2941
coffee_c,soybeans,-121,0.17700247208019648,0.17700247208019648,3017
coffee_c,soybeans,-120,0.21129891802234732,0.21129891802234732,3708
coffee_c,soybeans,-119,0.24467057246289947,0.24467057246289947,4469
coffee_c,soybeans,-118,0.2190091331475974,0.2190091331475974,3832
coffee_c,soybeans,-117,0.1771999093718137,0.1771999093718137,3023
coffee_c,soybeans,-116,0.17117563351828874,0.17117563351828874,2943
coffee_c,soybeans,-115,0.17042379857196147,0.17042379857196147,2946
coffee_c,soybeans,-114,0.17112939980245495,0.17112939980245495,3024
coffee_c,soybeans,-113,0.20688675819540917,0.20688675819540917,3713
coffee_c,soybeans,-112,0.24077392911505283,0.24077392911505283,4474
coffee_c,soybeans,-111,0.21620814624892906,0.21620814624892906,3836
coffee_c,soybeans,-110,0.17223692820021763,0.17223692820021763,3027
coffee_c,soybeans,-109,0.16670240152554663,0.16670240152554663,2948
coffee_c,soybeans,-108,0.16463751253505787,0.16463751253505787,2949
coffee_c,soybeans,-107,0.16604742671665776,0.16604742671665776,3027
coffee_c,soybeans,-106,0.2024564954917629,0.2024564954917629,3717
coffee_c,soybeans,-105,0.23649755430499644,0.23649755430499644,4483
coffee_c,soybeans,-104,0.21151110545676052,0.21151110545676052,3842
coffee_c,soybeans,-103,0.1683072553168701,0.1683072553168701,3031
coffee_c,soybeans,-102,0.1620845368898377,0.1620845368898377,2952
coffee_c,soybeans,-101,0.16163980755131482,0.16163980755131482,2958
coffee_c,soybeans,-100,0.16245021448539942,0.16245021448539942,3033
coffee_c,soybeans,-99,0.1992866852600202,0.1992866852600202,3722
coffee_c,soybeans,-98,0.23305061394288715,0.23305061394288715,4506
coffee_c,soybeans,-97,0.20863192373034986,0.20863192373034986,3851
coffee_c,soybeans,-96,0.1646445351887538,0.1646445351887538,3038
coffee_c,soybeans,-95,0.1576683171624114,0.1576683171624114,2959
coffee_c,soybeans,-94,0.15679091034903947,0.15679091034903947,2964
coffee_c,soybeans,-93,0.15845677137439834,0.15845677137439834,3038
coffee_c,soybeans,-92,0.19605412188647672,0.19605412188647672,3727
coffee_c,soybeans,-91,0.23152517017806892,0.23152517017806892,4494
coffee_c,soybeans,-90,0.20547046750697492,0.20547046750697492,3851
coffee_c,soybeans,-89,0.16179855120967684,0.16179855120967684,3040
coffee_c,soybeans,-88,0.15370083729890052,0.15370083729890052,2972
coffee_c,soybeans,-87,0.15329394483626743,0.15329394483626743,2968
coffee_c,soybeans,-86,0.15665996825198783,0.15665996825198783,3042
coffee_c,soybeans,-85,0.19506271288198015,0.19506271288198015,3731
coffee_c,soybeans,-84,0.2309152902296117,0.2309152902296117,4499
coffee_c,soybeans,-83,0.20442591628057297,0.20442591628057297,3856
coffee_c,soybeans,-82,0.15979417291353798,0.15979417291353798,3045
coffee_c,soybeans,-81,0.15464334548124398,0.15464334548124398,2972
coffee_c,soybeans,-80,0.154977702661927,0.154977702661927,2981
coffee_c,soybeans,-79,0.15572145313536406,0.15572145313536406,3047
coffee_c,soybeans,-78,0.1945479785987354,0.1945479785987354,3738
coffee_c,soybeans,-77,0.23108495419228167,0.23108495419228167,4505
coffee_c,soybeans,-76,0.20445641442509954,0.20445641442509954,3867
coffee_c,soybeans,-75,0.1594065445957665,0.1594065445957665,3051
coffee_c,soybeans,-74,0.15273760175647655,0.15273760175647655,2972
coffee_c,soybeans,-73,0.1529875587629805,0.1529875587629805,2974
coffee_c,soybeans,-72,0.15455855628100576,0.15455855628100576,3050
coffee_c,soybeans,-71,0.19420325701034052,0.19420325701034052,3743
coffee_c,soybeans,-70,0.23120021769034363,0.23120021769034363,4509
coffee_c,soybeans,-69,0.2042098330754519,0.2042098330754519,3870
coffee_c,soybeans,-68,0.15831385910117232,0.15831385910117232,3055
coffee_c,soybeans,-67,0.1516614565399409,0.1516614565399409,2976
coffee_c,soybeans,-66,0.15260815548738035,0.15260815548738035,2981
coffee_c,soybeans,-65,0.15290009348270836,0.15290009348270836,3052
coffee_c,soybeans,-64,0.19406478795284698,0.19406478795284698,3747
coffee_c,soybeans,-63,0.23079879012550167,0.23079879012550167,4516
coffee_c,soybeans,-62,0.20316244984463966,0.20316244984463966,3876
coffee_c,soybeans,-61,0.15652028572993876,0.15652028572993876,3060
coffee_c,soybeans,-60,0.14913390457502743,0.14913390457502743,2984
coffee_c,soybeans,-59,0.14986154420028058,0.14986154420028058,2983
coffee_c,soybeans,-58,0.15228363964265945,0.15228363964265945,3059
coffee_c,soybeans,-57,0.1942505134355477,0.1942505134355477,3753
coffee_c,soybeans,-56,0.2310679332594527,0.2310679332594527,4526
coffee_c,soybeans,-55,0.2018053522909531,0.2018053522909531,3883
coffee_c,soybeans,-54,0.1554298074962301,0.1554298074962301,3066
coffee_c,soybeans,-53,0.14990945810465414,0.14990945810465414,2998
coffee_c,soybeans,-52,0.14932838201743587,0.14932838201743587,2989
coffee_c,soybeans,-51,0.15037976855625734,0.15037976855625734,3063
coffee_c,soybeans,-50,0.19339685921845268,0.19339685921845268,3758
coffee_c,soybeans,-49,0.23024546108765948,0.23024546108765948,4531
coffee_c,soybeans,-48,0.2003477271252561,0.2003477271252561,3888
coffee_c,soybeans,-47,0.15364822101501233,0.15364822101501233,3069
coffee_c,soybeans,-46,0.14719479774188893,0.14719479774188893,2992
coffee_c,soybeans,-45,0.14679860663121477,0.14679860663121477,2992
coffee_c,soybeans,-44,0.14843017349207965,0.14843017349207965,3065
coffee_c,soybeans,-43,0.1925800058895187,0.1925800058895187,3764
coffee_c,soybeans,-42,0.2293763529961991,0.2293763529961991,4536
coffee_c,soybeans,-41,0.19976765994199538,0.19976765994199538,3893
coffee_c,soybeans,-40,0.15272449226345275,0.15272449226345275,3076
coffee_c,soybeans,-39,0.14547275990507608,0.14547275990507608,3004
coffee_c,soybeans,-38,0.14652238338505444,0.14652238338505444,2997
coffee_c,soybeans,-37,0.14801390351289348,0.14801390351289348,3073
coffee_c,soybeans,-36,0.19289159225832614,0.19289159225832614,3773
coffee_c,soybeans,-35,0.22949236041233312,0.22949236041233312,4552
coffee_c,soybeans,-34,0.19946688099536036,0.19946688099536036,3898
coffee_c,soybeans,-33,0.15166904480703042,0.15166904480703042,3080
coffee_c,soybeans,-32,0.14468391022088994,0.14468391022088994,3003
coffee_c,soybeans,-31,0.1447547649854215,0.1447547649854215,2998
coffee_c,soybeans,-30,0.14696140326679943,0.14696140326679943,3077
coffee_c,soybeans,-29,0.19203256708532354,0.19203256708532354,3778
coffee_c,soybeans,-28,0.229765208985767,0.229765208985767,4559
coffee_c,soybeans,-27,0.1981723621219864,0.1981723621219864,3908
coffee_c,soybeans,-26,0.15009568642013404,0.15009568642013404,3084
coffee_c,soybeans,-25,0.14421636270299462,0.14421636270299462,3003
coffee_c,soybeans,-24,0.1441851158714348,0.1441851158714348,3004
coffee_c,soybeans,-23,0.14641563925327866,0.14641563925327866,3079
coffee_c,soybeans,-22,0.1930741755219266,0.1930741755219266,3780
coffee_c,soybeans,-21,0.23073520764457758,0.23073520764457758,4560
coffee_c,soybeans,-20,0.19834878219270213,0.19834878219270213,3913
coffee_c,soybeans,-19,0.15008126549798326,0.15008126549798326,3088
coffee_c,soybeans,-18,0.14425823738949745,0.14425823738949745,3008
coffee_c,soybeans,-17,0.14396202870315083,0.14396202870315083,3008
coffee_c,soybeans,-16,0.14682382174912315,0.14682382174912315,3085
coffee_c,soybeans,-15,0.1938916632104378,0.1938916632104378,3788
coffee_c,soybeans,-14,0.23146845440876107,0.23146845440876107,4567
coffee_c,soybeans,-13,0.19942514243110257,0.19942514243110257,3919
coffee_c,soybeans,-12,0.149712779947051,0.149712779947051,3093
coffee_c,soybeans,-11,0.14335946568344166,0.14335946568344166,3013
coffee_c,soybeans,-10,0.1427526571380896,0.1427526571380896,3011
coffee_c,soybeans,-9,0.14581151808145926,0.14581151808145926,3091
coffee_c,soybeans,-8,0.19323460269475792,0.19323460269475792,3794
coffee_c,soybeans,-7,0.23195156437516629,0.23195156437516629,4578
coffee_c,soybeans,-6,0.19932322953037462,0.19932322953037462,3924
coffee_c,soybeans,-5,0.14885937397530613,0.14885937397530613,3097
coffee_c,soybeans,-4,0.14218120010051402,0.14218120010051402,3015
coffee_c,soybeans,-3,0.1424005912591261,0.1424005912591261,3016
coffee_c,soybeans,-2,0.14564429453545452,0.14564429453545452,3095
coffee_c,soybeans,-1,0.19388178146888585,0.19388178146888585,3800
coffee_c,soybeans,0,0.23222869239016616,0.23222869239016616,4692
coffee_c,soybeans,1,0.1967977550117136,0.1967977550117136,3927
coffee_c,soybeans,2,0.1473360769769362,0.1473360769769362,3099
coffee_c,soybeans,3,0.14107222202771147,0.14107222202771147,3016
coffee_c,soybeans,4,0.140626115891407,0.140626115891407,3014
coffee_c,soybeans,5,0.14287631648651097,0.14287631648651097,3093
coffee_c,soybeans,6,0.19074101906628166,0.19074101906628166,3795
coffee_c,soybeans,7,0.2291767322228098,0.2291767322228098,4577
coffee_c,soybeans,8,0.19466245171909063,0.19466245171909063,3922
coffee_c,soybeans,9,0.1429385611257661,0.1429385611257661,3094
coffee_c,soybeans,10,0.13573306680875083,0.13573306680875083,3012
coffee_c,soybeans,11,0.13553362943105243,0.13553362943105243,3013
coffee_c,soybeans,12,0.13859058317511222,0.13859058317511222,3089
coffee_c,soybeans,13,0.18736086852554834,0.18736086852554834,3790
coffee_c,soybeans,14,0.2251054856233829,0.2251054856233829,4566
coffee_c,soybeans,15,0.18950997968147845,0.18950997968147845,3914
coffee_c,soybeans,16,0.13752511366347892,0.13752511366347892,3089
coffee_c,soybeans,17,0.13067417572722018,0.13067417572722018,3010
coffee_c,soybeans,18,0.13060601852675155,0.13060601852675155,3009
coffee_c,soybeans,19,0.13320946591992924,0.13320946591992924,3084
coffee_c,soybeans,20,0.18181785668913222,0.18181785668913222,3788
coffee_c,soybeans,21,0.22055235966022532,0.22055235966022532,4560
coffee_c,soybeans,22,0.18512496020482086,0.18512496020482086,3909
coffee_c,soybeans,23,0.13178009440804608,0.13178009440804608,3085
coffee_c,soybeans,24,0.12462218433980103,0.12462218433980103,3004
coffee_c,soybeans,25,0.12457070882594663,0.12457070882594663,3002
coffee_c,soybeans,26,0.12774504970438408,0.12774504970438408,3080
coffee_c,soybeans,27,0.17830701790084855,0.17830701790084855,3783
coffee_c,soybeans,28,0.21681282139930186,0.21681282139930186,4558
coffee_c,soybeans,29,0.18006431999806088,0.18006431999806088,3905
coffee_c,soybeans,30,0.12723848020049308,0.12723848020049308,3079
coffee_c,soybeans,31,0.12124789038257643,0.12124789038257643,2996
coffee_c,soybeans,32,0.1207698852046898,0.1207698852046898,3001
coffee_c,soybeans,33,0.12458601876332684,0.12458601876332684,3076
coffee_c,soybeans,34,0.1765479419073429,0.1765479419073429,3772
coffee_c,soybeans,35,0.21488499078859266,0.21488499078859266,4549
coffee_c,soybeans,36,0.17780922325572882,0.17780922325572882,3901
coffee_c,soybeans,37,0.12452192793764903,0.12452192793764903,3076
coffee_c,soybeans,38,0.11859224085655659,0.11859224085655659,2995
coffee_c,soybeans,39,0.11781671197380009,0.11781671197380009,2999
coffee_c,soybeans,40,0.12186455556681125,0.12186455556681125,3070
coffee_c,soybeans,41,0.17474871905877917,0.17474871905877917,3766
coffee_c,soybeans,42,0.21347032608462407,0.21347032608462407,4535
coffee_c,soybeans,43,0.1765728553039727,0.1765728553039727,3892
coffee_c,soybeans,44,0.12375218881176875,0.12375218881176875,3069
coffee_c,soybeans,45,0.11834653998526654,0.11834653998526654,2992
coffee_c,soybeans,46,0.11846454475498244,0.11846454475498244,2992
coffee_c,soybeans,47,0.1228176511954067,0.1228176511954067,3064
coffee_c,soybeans,48,0.1760331832113573,0.1760331832113573,3763
coffee_c,soybeans,49,0.21423180791619936,0.21423180791619936,4532
coffee_c,soybeans,50,0.17642314857217864,0.17642314857217864,3887
coffee_c,soybeans,51,0.12359225006261305,0.12359225006261305,3066
coffee_c,soybeans,52,0.11737888115695545,0.11737888115695545,2987
coffee_c,soybeans,53,0.11877183161270437,0.11877183161270437,2998
coffee_c,soybeans,54,0.1221198298866699,0.1221198298866699,3058
coffee_c,soybeans,55,0.17505926868350605,0.17505926868350605,3758
coffee_c,soybeans,56,0.21365137600631556,0.21365137600631556,4525
coffee_c,soybeans,57,0.17609251489888014,0.17609251489888014,3876
coffee_c,soybeans,58,0.1226574894900737,0.1226574894900737,3060
coffee_c,soybeans,59,0.1150711345378438,0.1150711345378438,2984
coffee_c,soybeans,60,0.11619357487056031,0.11619357487056031,2981
coffee_c,soybeans,61,0.12094375217136269,0.12094375217136269,3054
coffee_c,soybeans,62,0.17575211257717288,0.17575211257717288,3749
coffee_c,soybeans,63,0.2133416270187687,0.2133416270187687,4517
coffee_c,soybeans,64,0.17502358784765593,0.17502358784765593,3872
coffee_c,soybeans,65,0.12234170071131335,0.12234170071131335,3055
coffee_c,soybeans,66,0.11579913428854913,0.11579913428854913,2978
coffee_c,soybeans,67,0.11496306006953169,0.11496306006953169,2973
coffee_c,soybeans,68,0.1201456215141226,0.1201456215141226,3049
coffee_c,soybeans,69,0.17420809887331884,0.17420809887331884,3742
coffee_c,soybeans,70,0.21274132984963107,0.21274132984963107,4507
coffee_c,soybeans,71,0.17427443533604128,0.17427443533604128,3864
coffee_c,soybeans,72,0.12160083628272675,0.12160083628272675,3051
coffee_c,soybeans,73,0.11522920412527855,0.11522920412527855,2969
coffee_c,soybeans,74,0.11503445913185975,0.11503445913185975,2969
coffee_c,soybeans,75,0.11983372195244464,0.11983372195244464,3044
coffee_c,soybeans,76,0.17538409820659917,0.17538409820659917,3735
coffee_c,soybeans,77,0.21264376205530455,0.21264376205530455,4501
coffee_c,soybeans,78,0.1737872507778166,0.1737872507778166,3859
coffee_c,soybeans,79,0.12169964061793462,0.12169964061793462,3046
coffee_c,soybeans,80,0.11563126917189973,0.11563126917189973,2974
coffee_c,soybeans,81,0.11609204529471565,0.11609204529471565,2975
coffee_c,soybeans,82,0.11934085538649851,0.11934085538649851,3038
coffee_c,soybeans,83,0.17468654381257057,0.17468654381257057,3728
coffee_c,soybeans,84,0.21242202891265546,0.21242202891265546,4494
coffee_c,soybeans,85,0.17375442429657967,0.17375442429657967,3854
coffee_c,soybeans,86,0.12153963175927109,0.12153963175927109,3042
coffee_c,soybeans,87,0.11331594503971996,0.11331594503971996,2966
coffee_c,soybeans,88,0.11362064130888969,0.11362064130888969,2969
coffee_c,soybeans,89,0.11700952036256779,0.11700952036256779,3033
coffee_c,soybeans,90,0.17372865283543987,0.17372865283543987,3721
coffee_c,soybeans,91,0.21126062106766405,0.21126062106766405,4487
coffee_c,soybeans,92,0.17242470882437985,0.17242470882437985,3852
coffee_c,soybeans,93,0.1202334201988294,0.1202334201988294,3038
coffee_c,soybeans,94,0.1126831380070391,0.1126831380070391,2959
coffee_c,soybeans,95,0.11155146809432646,0.11155146809432646,2955
coffee_c,soybeans,96,0.11669534863568434,0.11669534863568434,3028
coffee_c,soybeans,97,0.17324370357617006,0.17324370357617006,3716
coffee_c,soybeans,98,0.20894218895401312,0.20894218895401312,4499
coffee_c,soybeans,99,0.16976803026597675,0.16976803026597675,3846
coffee_c,soybeans,100,0.11882359905960777,0.11882359905960777,3033
coffee_c,soybeans,101,0.11090781322155403,0.11090781322155403,2953
coffee_c,soybeans,102,0.10952939926706298,0.10952939926706298,2949
coffee_c,soybeans,103,0.11514958694468086,0.11514958694468086,3020
coffee_c,soybeans,104,0.17146181525464527,0.17146181525464527,3712
coffee_c,soybeans,105,0.20766849616656072,0.20766849616656072,4478
coffee_c,soybeans,106,0.16848622545211991,0.16848622545211991,3840
coffee_c,soybeans,107,0.11625425907581143,0.11625425907581143,3029
coffee_c,soybeans,108,0.10853935969637846,0.10853935969637846,2948
coffee_c,soybeans,109,0.10772256116148653,0.10772256116148653,2945
coffee_c,soybeans,110,0.11288420984706918,0.11288420984706918,3016
coffee_c,soybeans,111,0.1703704957162195,0.1703704957162195,3704
coffee_c,soybeans,112,0.20625523049043745,0.20625523049043745,4469
coffee_c,soybeans,113,0.16674145098682794,0.16674145098682794,3833
coffee_c,soybeans,114,0.11532805463312859,0.11532805463312859,3027
coffee_c,soybeans,115,0.1078598683281631,0.1078598683281631,2945
coffee_c,soybeans,116,0.10752883716716342,0.10752883716716342,2940
coffee_c,soybeans,117,0.11281984406947347,0.11281984406947347,3010
coffee_c,soybeans,118,0.16949932054926353,0.16949932054926353,3700
coffee_c,soybeans,119,0.2062947628170946,0.2062947628170946,4464
coffee_c,soybeans,120,0.16685356035287047,0.16685356035287047,3829
coffee_c,soybeans,121,0.11660914585998734,0.11660914585998734,3020
coffee_c,soybeans,122,0.10889502431219095,0.10889502431219095,2940
coffee_c,soybeans,123,0.10792661063823039,0.10792661063823039,2933
coffee_c,soybeans,124,0.11311964625995621,0.11311964625995621,3010
coffee_c,soybeans,125,0.17238588235921215,0.17238588235921215,3695
coffee_c,soybeans,126,0.2076458335054225,0.2076458335054225,4460
coffee_c,soybeans,127,0.16751105000072902,0.16751105000072902,3824
coffee_c,soybeans,128,0.11783184130230438,0.11783184130230438,3013
coffee_c,soybeans,129,0.11085384043003318,0.11085384043003318,2936
coffee_c,soybeans,130,0.10925779873439968,0.10925779873439968,2931
coffee_c,soybeans,131,0.11546882918860309,0.11546882918860309,3005
coffee_c,soybeans,132,0.17369458868109294,0.17369458868109294,3690
coffee_c,soybeans,133,0.20848062737330908,0.20848062737330908,4462
coffee_c,soybeans,134,0.16874978066781812,0.16874978066781812,3823
coffee_c,soybeans,135,0.11867797373539953,0.11867797373539953,3009
coffee_c,soybeans,136,0.11198982116906772,0.11198982116906772,2930
coffee_c,soybeans,137,0.11083286566391826,0.11083286566391826,2929
coffee_c,soybeans,138,0.11718443189266647,0.11718443189266647,2999
coffee_c,soybeans,139,0.1748371255058612,0.1748371255058612,3683
coffee_c,soybeans,140,0.20806197160010553,0.20806197160010553,4449
coffee_c,soybeans,141,0.16813885908928855,0.16813885908928855,3818
coffee_c,soybeans,142,0.11933436516260397,0.11933436516260397,3006
coffee_c,soybeans,143,0.11362732952843035,0.11362732952843035,2928
coffee_c,soybeans,144,0.11293948617842346,0.11293948617842346,2924
coffee_c,soybeans,145,0.11893769702094013,0.11893769702094013,2993
coffee_c,soybeans,146,0.17627462597958424,0.17627462597958424,3683
coffee_c,soybeans,147,0.2093880678737259,0.2093880678737259,4437
coffee_c,soybeans,148,0.16977912753618465,0.16977912753618465,3805
coffee_c,soybeans,149,0.12214997637139025,0.12214997637139025,2998
coffee_c,soybeans,150,0.11560866386756764,0.11560866386756764,2923
coffee_c,soybeans,151,0.11370123850701844,0.11370123850701844,2921
coffee_c,soybeans,152,0.12003580753150313,0.12003580753150313,2991
coffee_c,soybeans,153,0.17695767581260086,0.17695767581260086,3676
coffee_c,soybeans,154,0.20864381019703934,0.20864381019703934,4433
coffee_c,soybeans,155,0.16938199507675641,0.16938199507675641,3797
coffee_c,soybeans,156,0.12249542772079408,0.12249542772079408,2992
coffee_c,soybeans,157,0.1163705616539423,0.1163705616539423,2920
coffee_c,soybeans,158,0.11442416152227468,0.11442416152227468,2911
coffee_c,soybeans,159,0.12013314549083157,0.12013314549083157,2985
coffee_c,soybeans,160,0.17722012814064317,0.17722012814064317,3667
coffee_c,soybeans,161,0.20804244984179024,0.20804244984179024,4424
coffee_c,soybeans,162,0.16945990440162337,0.16945990440162337,3792
coffee_c,soybeans,163,0.12296877811682594,0.12296877811682594,2988
coffee_c,soybeans,164,0.11598898146530374,0.11598898146530374,2912
coffee_c,soybeans,165,0.114654820006654,0.114654820006654,2910
coffee_c,soybeans,166,0.12065862815298753,0.12065862815298753,2980
coffee_c,soybeans,167,0.1778091739932761,0.1778091739932761,3660
coffee_c,soybeans,168,0.2076437484734228,0.2076437484734228,4427
coffee_c,soybeans,169,0.16878743439836105,0.16878743439836105,3787
coffee_c,soybeans,170,0.12368591561128561,0.12368591561128561,2985
coffee_c,soybeans,171,0.11705144562759194,0.11705144562759194,2906
coffee_c,soybeans,172,0.11503476265481617,0.11503476265481617,2903
coffee_c,soybeans,173,0.12113937208450799,0.12113937208450799,2975
coffee_c,soybeans,174,0.1776415078134652,0.1776415078134652,3661
coffee_c,soybeans,175,0.20722370935188175,0.20722370935188175,4410
coffee_c,soybeans,176,0.1688329838016987,0.1688329838016987,3780
coffee_c,soybeans,177,0.12428080512452025,0.12428080512452025,2979
coffee_c,soybeans,178,0.11878223824195432,0.11878223824195432,2905
coffee_c,soybeans,179,0.11665107691088082,0.11665107691088082,2904
coffee_c,soybeans,180,0.12231296934366587,0.12231296934366587,2971
coffee_c,soybeans,181,0.17908359012085878,0.17908359012085878,3656
coffee_c,soybeans,182,0.20754944991129784,0.20754944991129784,4404
coffee_c,soybeans,183,0.1689094108087681,0.1689094108087681,3779
coffee_c,soybeans,184,0.12585277528689787,0.12585277528689787,2976
coffee_c,soybeans,185,0.1199773052493575,0.1199773052493575,2904
coffee_c,soybeans,186,0.11760104972455435,0.11760104972455435,2901
coffee_c,soybeans,187,0.12326767405812526,0.12326767405812526,2967
coffee_c,soybeans,188,0.17950328756764233,0.17950328756764233,3644
coffee_c,soybeans,189,0.20632883107552377,0.20632883107552377,4394
coffee_c,soybeans,190,0.16759574482482956,0.16759574482482956,3771
coffee_c,soybeans,191,0.12535592251189795,0.12535592251189795,2972
coffee_c,soybeans,192,0.12038559276622506,0.12038559276622506,2893
coffee_c,soybeans,193,0.11749022457052773,0.11749022457052773,2887
coffee_c,soybeans,194,0.12303292489162887,0.12303292489162887,2963
coffee_c,soybeans,195,0.17904251524735865,0.17904251524735865,3640
coffee_c,soybeans,196,0.20464479885181608,0.20464479885181608,4398
coffee_c,soybeans,197,0.16470418636547712,0.16470418636547712,3762
coffee_c,soybeans,198,0.12379116095885291,0.12379116095885291,2965
coffee_c,soybeans,199,0.11868722160739707,0.11868722160739707,2891
coffee_c,soybeans,200,0.11801868672794656,0.11801868672794656,2886
coffee_c,soybeans_return_pct,-200,0.0009570144610153892,0.0009570144610153892,2889
coffee_c,soybeans_return_pct,-199,0.011034690051808512,0.011034690051808512,2893
coffee_c,soybeans_return_pct,-198,-0.0028099345214250442,0.0028099345214250442,2965
