friday_week,source_date,price,instrument_id,raw_symbol,expiration,days_to_expiry,open_interest_x,contract_rank,log_ret_1d,log_ret_5d,log_ret_20d,vol_20d,vol_60d,roll_changed,fx_source_date,brl_per_usd,fx_log_ret_1d,fx_log_ret_5d,fx_log_ret_20d,fx_vol_20d,fx_vol_60d,market_name,position_date,open_interest_y,noncommercial_long,noncommercial_short,noncommercial_spreading,commercial_long,commercial_short,nonreportable_long,nonreportable_short,release_date,spec_net,comm_net,spec_net_pct_oi,comm_net_pct_oi,spec_z_26w,spec_z_52w,comm_z_26w,comm_z_52w,curve_source_date,rank1_price,rank1_dte,rank1_oi,rank2_price,rank2_dte,rank2_oi,rank3_price,rank3_dte,rank3_oi,rank4_price,rank4_dte,rank4_oi,rank5_price,rank5_dte,rank5_oi,rank6_price,rank6_dte,rank6_oi,cm_1m_price,cm_3m_price,cm_6m_price,spread_1_2,spread_1_3,spread_3_6,basis_cm1_spotproxy,curve_slope_1_6,curve_curvature_1_3_6,rank1_price_ret_5d,rank1_price_ret_20d,cm_3m_price_ret_5d,cm_3m_price_ret_20d,cm_6m_price_ret_5d,cm_6m_price_ret_20d,curve_slope_1_6_ret_5d,curve_slope_1_6_ret_20d,curve_curvature_1_3_6_ret_5d,curve_curvature_1_3_6_ret_20d,weather_source_date,weather_tavg_c,weather_tmax_c,weather_tmin_c,weather_precip_mm,weather_rain_mm,rain_30d,rain_7d,rain_anom_30d,tavg_anom_30d,tmin_anom_30d,rain_ratio_30d,frost_7d_flag,heat_7d_flag,fcst_rain_1_7d,fcst_rain_8_14d,fcst_rain_1_14d,fcst_tavg_1_7d,fcst_tavg_8_14d,fcst_tmin_1_7d,fcst_tmax_1_7d,fcst_cold_flag_1_7d,fcst_heat_flag_1_7d,spot_proxy_price,price_lag_1,price_lag_4,price_lag_13,price_lag_26,brl_per_usd_lag_1,brl_per_usd_lag_4,brl_per_usd_lag_13,brl_per_usd_lag_26,spec_net_lag_1,spec_net_lag_4,spec_net_lag_13,spec_net_lag_26,comm_net_lag_1,comm_net_lag_4,comm_net_lag_13,comm_net_lag_26,spec_net_pct_oi_lag_1,spec_net_pct_oi_lag_4,spec_net_pct_oi_lag_13,spec_net_pct_oi_lag_26,comm_net_pct_oi_lag_1,comm_net_pct_oi_lag_4,comm_net_pct_oi_lag_13,comm_net_pct_oi_lag_26,rain_30d_lag_1,rain_30d_lag_4,rain_30d_lag_13,rain_30d_lag_26,rain_7d_lag_1,rain_7d_lag_4,rain_7d_lag_13,rain_7d_lag_26,tavg_anom_30d_lag_1,tavg_anom_30d_lag_4,tavg_anom_30d_lag_13,tavg_anom_30d_lag_26,tmin_anom_30d_lag_1,tmin_anom_30d_lag_4,tmin_anom_30d_lag_13,tmin_anom_30d_lag_26,rain_ratio_30d_lag_1,rain_ratio_30d_lag_4,rain_ratio_30d_lag_13,rain_ratio_30d_lag_26,rank1_price_lag_1,rank1_price_lag_4,rank1_price_lag_13,rank1_price_lag_26,cm_3m_price_lag_1,cm_3m_price_lag_4,cm_3m_price_lag_13,cm_3m_price_lag_26,cm_6m_price_lag_1,cm_6m_price_lag_4,cm_6m_price_lag_13,cm_6m_price_lag_26,curve_slope_1_6_lag_1,curve_slope_1_6_lag_4,curve_slope_1_6_lag_13,curve_slope_1_6_lag_26,curve_curvature_1_3_6_lag_1,curve_curvature_1_3_6_lag_4,curve_curvature_1_3_6_lag_13,curve_curvature_1_3_6_lag_26,spot_proxy_price_lag_1,spot_proxy_price_lag_4,spot_proxy_price_lag_13,spot_proxy_price_lag_26,price_brl_per_usd_interaction,price_spec_net_interaction,price_rain_30d_interaction,rank1_price_brl_per_usd_interaction,rank1_price_spec_net_interaction,cm_3m_price_cm_6m_price_interaction,target_ret_1w,target_ret_4w,target_ret_13w,target_ret_26w
2016-02-19,2016-02-19,116.55,0,KC_LOCAL,2017-02-18,365,,1,0.003868476777920332,0.013388237118516019,-0.00042890843462578895,0.015344534015752967,0.01670954317478145,False,2016-02-19,4.0486,0.009978983143303186,0.014980994372839227,-0.009072977497284963,0.010132667590207537,0.011248280506692679,COFFEE C - ICE FUTURES U.S.,2016-02-16,188424,34590,45509,33132,34590,45509,11156,8224,2016-02-19,-10919,-10919,-0.05794909353373243,-0.05794909353373243,0.5004733172537905,-0.1769575883347967,0.5004733172537905,-0.1769575883347967,2016-02-19,116.55,365,,,,,,,,,,,,,,,,,116.55,116.55,116.55,,,0.0,0.0,0.0,0.0,0.013388237118516019,-0.00042890843462578895,0.013388237118516019,-0.00042890843462578895,0.013388237118516019,-0.00042890843462578895,,,,,2016-02-19,23.3,27.5,19.6,5.3,5.3,154.8,35.80000000000005,-63.654545454545435,0.9813636363636367,0.6393939393939397,0.708614232209738,0.0,0.0,,,,,,,,,,116.55,117.5,118.25,124.4,126.45,3.9884,4.1226,3.7,3.489,-5528.0,-20803.0,-25508.0,6076.0,-5528.0,-20803.0,-25508.0,6076.0,-0.02802804832911662,-0.1040061594764445,-0.13710366623846407,0.03586057107782381,-0.02802804832911662,-0.1040061594764445,-0.13710366623846407,0.03586057107782381,281.8,396.0,161.3,0.0,45.200000000000045,128.50000000000003,76.80000000000004,0.0,0.611818181818182,-0.27014374514374495,1.68984126984127,0.12333333333333331,0.6965151515151518,0.7017626817626819,1.5150793650793648,0.14507936507936534,1.200077429345722,1.5941851603350612,0.923775499072761,0.0,117.5,118.25,124.4,126.45,117.5,118.25,124.4,126.45,117.5,118.25,124.4,126.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,118.25,124.4,126.45,471.86433000000005,-1272609.45,18041.940000000002,471.86433000000005,-1272609.45,13583.9025,-0.01165061721997525,0.14175573804742578,0.08310701096591824,0.19468581577785332
2016-02-26,2016-02-26,115.2,0,KC_LOCAL,2017-02-25,365,,1,-0.008212710954627271,-0.01165061721997525,-0.051597067688213545,0.017297616881152767,0.016673035604563468,False,2016-02-26,3.9571,0.004483006304964204,-0.022859708590918588,-0.021747595090158917,0.010448548387219935,0.01096304287217151,COFFEE C - ICE FUTURES U.S.,2016-02-23,181121,37899,45170,30050,37899,45170,10368,8111,2016-02-26,-7271,-7271,-0.04014443383152699,-0.04014443383152699,0.9486528788127744,0.2803433556623888,0.9486528788127744,0.2803433556623888,2016-02-26,115.2,365,,,,,,,,,,,,,,,,,115.2,115.2,115.2,,,0.0,0.0,0.0,0.0,-0.01165061721997525,-0.051597067688213545,-0.01165061721997525,-0.051597067688213545,-0.01165061721997525,-0.051597067688213545,,,,,2016-02-26,23.1,29.8,18.5,4.2,4.2,154.79999999999998,29.300000000000043,-50.73636363636361,0.926666666666667,0.5712121212121217,0.7531513998850015,0.0,0.0,,,,,,,,,,115.2,116.55,118.5,123.6,124.05,4.0486,4.0422,3.7392,3.5784,-10919.0,-18682.0,-17102.0,-12778.0,-10919.0,-18682.0,-17102.0,-12778.0,-0.05794909353373243,-0.09176375817828163,-0.0988583485071823,-0.07523152918180266,-0.05794909353373243,-0.09176375817828163,-0.0988583485071823,-0.07523152918180266,154.8,401.09999999999997,146.2,0.0,35.80000000000005,51.00000000000004,29.20000000000004,0.0,0.9813636363636367,-0.06797202797202787,1.5979365079365082,0.13698412698412726,0.6393939393939397,0.776142191142191,1.2530158730158727,0.13825396825396835,0.708614232209738,1.5523033954175665,0.7765580736543909,0.0,116.55,118.5,123.6,124.05,116.55,118.5,123.6,124.05,116.55,118.5,123.6,124.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.55,118.5,123.6,124.05,455.85792000000004,-837619.2000000001,17832.96,455.85792000000004,-837619.2000000001,13271.04,0.04953393512227663,0.11701113287780156,0.06754506466100851,0.22902897595356844
2016-03-04,2016-03-04,121.05,0,KC_LOCAL,2017-03-04,365,,1,0.026791054001927363,0.04953393512227663,-0.0333093344937158,0.01719550513030171,0.01642633756054755,False,2016-03-04,3.7182,-0.034781518684418346,-0.06227175354044165,-0.061791488627200214,0.013397607362273214,0.012072878439280786,COFFEE C - ICE FUTURES U.S.,2016-03-01,195239,36553,53877,37959,36553,53877,12205,8232,2016-03-04,-17324,-17324,-0.08873227172849686,-0.08873227172849686,-0.4130214744684502,-0.8337185754464769,-0.4130214744684502,-0.8337185754464769,2016-03-04,121.05,365,,,,,,,,,,,,,,,,,121.05,121.05,121.05,,,0.0,0.0,0.0,0.0,0.04953393512227663,-0.0333093344937158,0.04953393512227663,-0.0333093344937158,0.04953393512227663,-0.0333093344937158,,,,,2016-03-04,22.3,26.0,19.6,9.1,9.1,164.0,39.40000000000004,-34.6772727272727,0.6259090909090912,0.557424242424243,0.8254592875609141,0.0,0.0,,,,,,,,,,121.05,115.2,122.4,126.95,119.15,3.9571,3.8969,3.7569,3.798,-7271.0,-8007.0,-16148.0,-17007.0,-7271.0,-8007.0,-16148.0,-17007.0,-0.04014443383152699,-0.039719429135518305,-0.09369959033991343,-0.09667847174455554,-0.04014443383152699,-0.039719429135518305,-0.09369959033991343,-0.09667847174455554,154.79999999999998,363.2,218.5,0.0,29.300000000000043,16.000000000000043,102.40000000000005,0.0,0.926666666666667,0.19772727272727278,1.7430158730158734,0.5420634920634921,0.5712121212121217,0.7390909090909091,1.2450793650793648,0.4482539682539682,0.7531513998850015,1.5139928377891885,1.0973072508130859,0.0,115.2,122.4,126.95,119.15,115.2,122.4,126.95,119.15,115.2,122.4,126.95,119.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,122.4,126.95,119.15,450.08811,-2097070.2,19852.2,450.08811,-2097070.2,14653.102499999999,0.03848966088227255,0.06631822524797056,0.06399624278055542,0.22372165761928103
2016-03-11,2016-03-11,125.8,0,KC_LOCAL,2017-03-11,365,,1,0.029443546562590617,0.03848966088227255,0.08976121590309012,0.014520438817768955,0.015829510090269713,False,2016-03-11,3.6265,-0.011760165141152204,-0.024971684392649674,-0.0951221521511708,0.012981184852668555,0.01198570640410834,COFFEE C - ICE FUTURES U.S.,2016-03-08,193513,42520,45490,38016,42520,45490,10516,8371,2016-03-11,-2970,-2970,-0.015347806090546888,-0.015347806090546888,1.4967823541062988,0.9610223551630918,1.4967823541062988,0.9610223551630918,2016-03-11,125.8,365,,,,,,,,,,,,,,,,,125.8,125.8,125.8,,,0.0,0.0,0.0,0.0,0.03848966088227255,0.08976121590309012,0.03848966088227255,0.08976121590309012,0.03848966088227255,0.08976121590309012,,,,,2016-03-11,22.9,27.1,20.4,13.2,13.2,174.7,52.50000000000004,-11.568181818181797,0.3581818181818181,0.5993939393939396,0.9378950194001805,0.0,0.0,,,,,,,,,,125.8,121.05,117.5,121.2,116.55,3.7182,3.9884,3.8541,3.8692,-17324.0,-5528.0,-4724.0,-20301.0,-17324.0,-5528.0,-4724.0,-20301.0,-0.08873227172849686,-0.02802804832911662,-0.028499894422491026,-0.1130647389057209,-0.08873227172849686,-0.02802804832911662,-0.028499894422491026,-0.1130647389057209,164.0,281.8,266.8,29.2,39.40000000000004,45.200000000000045,51.600000000000044,29.200000000000035,0.6259090909090912,0.611818181818182,1.0836507936507938,0.5187301587301588,0.557424242424243,0.6965151515151518,0.837936507936508,0.9999999999999998,0.8254592875609141,1.200077429345722,1.2124648344514175,2.674225904928042,121.05,117.5,121.2,116.55,121.05,117.5,121.2,116.55,121.05,117.5,121.2,116.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.05,117.5,121.2,116.55,456.2137,-373626.0,21977.26,456.2137,-373626.0,15825.64,0.06538275926285192,-0.02617423429221854,0.09870086948646832,0.18357937695912696
2016-03-18,2016-03-18,134.3,0,KC_LOCAL,2017-03-18,365,,1,0.013116170794157259,0.06538275926285192,0.14175573804742578,0.01576371300979454,0.016610417882571695,False,2016-03-18,3.614,-0.008239344480105493,-0.0034528036512932988,-0.11355595017530322,0.017809312856627773,0.013510983632809365,COFFEE C - ICE FUTURES U.S.,2016-03-15,190078,45991,32549,38416,45991,32549,10474,9037,2016-03-18,13442,13442,0.07071833668283546,0.07071833668283546,3.0129317431178593,2.8336132258839744,3.0129317431178593,2.8336132258839744,2016-03-18,134.3,365,,,,,,,,,,,,,,,,,134.3,134.3,134.3,,,0.0,0.0,0.0,0.0,0.06538275926285192,0.14175573804742578,0.06538275926285192,0.14175573804742578,0.06538275926285192,0.14175573804742578,,,,,2016-03-18,23.4,28.4,18.4,0.0,0.0,169.7,34.100000000000044,-17.422727272727254,0.2351515151515148,0.43818181818181806,0.9068914421745572,0.0,0.0,,,,,,,,,,134.3,125.8,116.55,119.0,118.35,3.6265,4.0486,3.9056,3.9015,-2970.0,-10919.0,-6245.0,-23427.0,-2970.0,-10919.0,-6245.0,-23427.0,-0.015347806090546888,-0.05794909353373243,-0.037414701071815853,-0.12444158782940343,-0.015347806090546888,-0.05794909353373243,-0.037414701071815853,-0.12444158782940343,174.7,154.8,217.10000000000002,41.6,52.50000000000004,35.80000000000005,20.700000000000045,12.40000000000004,0.3581818181818181,0.9813636363636367,1.0957142857142856,0.5714285714285715,0.5993939393939396,0.6393939393939397,0.7274603174603177,1.1655555555555552,0.9378950194001805,0.708614232209738,0.8934506545426042,3.1255813953488376,125.8,116.55,119.0,118.35,125.8,116.55,119.0,118.35,125.8,116.55,119.0,118.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.8,116.55,119.0,118.35,485.3602,1805260.6,22790.71,485.3602,1805260.6,18036.49,-0.03639522238959949,-0.07296308680340985,0.06171902514758999,0.09983522720408815
2016-03-25,2016-03-24,129.5,0,KC_LOCAL,2017-03-24,365,,1,-0.026668247082161294,-0.02327905159544224,0.10879842192317425,0.016868122764497503,0.01742771454631605,False,2016-03-24,3.6942,0.011352157520364965,0.013709485512940094,-0.06426440528637478,0.017930996794334603,0.013708869959869793,COFFEE C - ICE FUTURES U.S.,2016-03-22,196145,55141,29247,37336,55141,29247,12095,8383,2016-03-25,25894,25894,0.13201458104973363,0.13201458104973363,3.264045911116525,3.617985830325738,3.264045911116525,3.617985830325738,2016-03-24,129.5,365,,,,,,,,,,,,,,,,,129.5,129.5,129.5,,,0.0,0.0,0.0,0.0,-0.02327905159544224,0.10879842192317425,-0.02327905159544224,0.10879842192317425,-0.02327905159544224,0.10879842192317425,,,,,2016-03-25,22.7,26.4,19.8,6.1,6.1,170.60000000000002,27.200000000000045,-15.727272727272709,0.472424242424242,0.38151515151515114,0.915593286494926,0.0,0.0,,,,,,,,,,129.5,134.3,115.2,121.95,125.9,3.614,3.9571,3.9511,3.9472,13442.0,-7271.0,-11448.0,-24775.0,13442.0,-7271.0,-11448.0,-24775.0,0.07071833668283546,-0.04014443383152699,-0.06610577617120056,-0.12803022081660284,0.07071833668283546,-0.04014443383152699,-0.06610577617120056,-0.12803022081660284,169.7,154.79999999999998,198.8,41.6,34.100000000000044,29.300000000000043,16.700000000000042,0.0,0.2351515151515148,0.926666666666667,1.2790476190476194,0.6857142857142858,0.43818181818181806,0.5712121212121217,0.6815873015873015,0.8857142857142855,0.9068914421745572,0.7531513998850015,0.8096660331251697,1.7605804111245464,134.3,115.2,121.95,125.9,134.3,115.2,121.95,125.9,134.3,115.2,121.95,125.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3,115.2,121.95,125.9,478.39889999999997,3353273.0,22092.700000000004,478.39889999999997,3353273.0,16770.25,-0.001158972507554322,-0.048655038164226776,0.05739433624401992,0.1771602550137291
2016-04-01,2016-04-01,129.35,0,KC_LOCAL,2017-04-01,365,,1,-0.0015449983760809705,-0.001158972507554322,0.0931092792498981,0.01656814873631685,0.01667522118296728,False,2016-04-01,3.5793,0.005884347846524545,-0.03159677159535511,-0.07285394833067077,0.01793024424160699,0.01301679490956363,COFFEE C - ICE FUTURES U.S.,2016-03-29,198274,56230,30427,38124,56230,30427,11431,7167,2016-04-01,25803,25803,0.1301380917316441,0.1301380917316441,2.640971641931074,3.168648707379463,2.640971641931074,3.168648707379463,2016-04-01,129.35,365,,,,,,,,,,,,,,,,,129.35,129.35,129.35,,,0.0,0.0,0.0,0.0,-0.001158972507554322,0.0931092792498981,-0.001158972507554322,0.0931092792498981,-0.001158972507554322,0.0931092792498981,,,,,2016-04-01,24.0,28.8,18.6,0.4,0.4,147.20000000000002,22.100000000000044,-6.99545454545453,0.7018181818181816,0.448484848484848,0.9546325501871886,0.0,0.0,,,,,,,,,,129.35,129.5,121.05,128.8,127.35,3.6942,3.7182,3.9042,4.0003,25894.0,-17324.0,-10478.0,-21312.0,25894.0,-17324.0,-10478.0,-21312.0,0.13201458104973363,-0.08873227172849686,-0.06078995613933304,-0.10958735055919784,0.13201458104973363,-0.08873227172849686,-0.06078995613933304,-0.10958735055919784,170.60000000000002,164.0,166.0,45.7,27.200000000000045,39.40000000000004,50.100000000000044,4.100000000000039,0.472424242424242,0.6259090909090912,0.7743223443223446,0.7234920634920637,0.38151515151515114,0.557424242424243,0.4630397380397382,0.9946031746031743,0.915593286494926,0.8254592875609141,0.6570732705541352,1.2657610129253494,129.5,121.05,128.8,127.35,129.5,121.05,128.8,127.35,129.5,121.05,128.8,127.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,121.05,128.8,127.35,462.98245499999996,3337618.05,19040.32,462.98245499999996,3337618.05,16731.422499999997,-0.05400279865791648,-0.06260764585143497,0.12382069289517307,0.18025783879078483
2016-04-08,2016-04-08,122.55,0,KC_LOCAL,2017-04-08,365,,1,0.004907985312192225,-0.05400279865791648,0.0032693122703721,0.018533862282671506,0.016427334586962463,False,2016-04-08,3.6379,-0.014626287429510727,0.016239341519845202,-0.008621568874909724,0.016363416412066758,0.01339960071486522,COFFEE C - ICE FUTURES U.S.,2016-04-05,197959,48921,31599,38764,48921,31599,12416,8068,2016-04-08,17322,17322,0.08750296778625877,0.08750296778625877,1.7769807421177533,2.276943886803488,1.7769807421177533,2.276943886803488,2016-04-08,122.55,365,,,,,,,,,,,,,,,,,122.55,122.55,122.55,,,0.0,0.0,0.0,0.0,-0.05400279865791648,0.0032693122703721,-0.05400279865791648,0.0032693122703721,-0.05400279865791648,0.0032693122703721,,,,,2016-04-08,24.5,30.7,19.5,0.0,0.0,101.19999999999999,3.4000000000000465,-42.28008658008657,1.202150072150072,0.500541125541125,0.70532435832838,0.0,0.0,,,,,,,,,,122.55,129.35,125.8,121.2,134.9,3.5793,3.6265,4.0244,3.738,25803.0,-2970.0,-3277.0,-15177.0,25803.0,-2970.0,-3277.0,-15177.0,0.1301380917316441,-0.015347806090546888,-0.018993027582489552,-0.07953110343707259,0.1301380917316441,-0.015347806090546888,-0.018993027582489552,-0.07953110343707259,147.20000000000002,174.7,162.8,20.200000000000003,22.100000000000044,52.50000000000004,70.10000000000005,0.800000000000039,0.7018181818181816,0.3581818181818181,0.6462776112776114,1.0063492063492068,0.448484848484848,0.5993939393939396,0.588263403263403,0.9898412698412694,0.9546325501871886,0.9378950194001805,0.6211935190787109,0.38202449567723346,129.35,125.8,121.2,134.9,129.35,125.8,121.2,134.9,129.35,125.8,121.2,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35,125.8,121.2,134.9,445.82464500000003,2122811.1,12402.059999999998,445.82464500000003,2122811.1,15018.502499999999,0.01859390675166054,0.015786605930640844,0.1619883930313548,0.21107592549360615
2016-04-15,2016-04-15,124.85,0,KC_LOCAL,2017-04-15,365,,1,-0.0020004007470831807,0.01859390675166054,-0.05984691600925245,0.016175216656713065,0.016253503208062344,False,2016-04-15,3.527,0.004261975481044725,-0.030958940833657536,-0.03260688539622725,0.012126144820682463,0.013838164295486344,COFFEE C - ICE FUTURES U.S.,2016-04-12,195442,46139,33167,40095,46139,33167,12315,7884,2016-04-15,12972,12972,0.06637263228988652,0.06637263228988652,1.3669096013730804,1.824181884590913,1.3669096013730804,1.824181884590913,2016-04-15,124.85,365,,,,,,,,,,,,,,,,,124.85,124.85,124.85,,,0.0,0.0,0.0,0.0,0.01859390675166054,-0.05984691600925245,0.01859390675166054,-0.05984691600925245,0.01859390675166054,-0.05984691600925245,,,,,2016-04-15,23.2,29.4,17.1,0.0,0.0,54.3,0.4000000000000462,-63.164502164502146,1.5145959595959602,0.40888888888888875,0.46226731480082395,0.0,0.0,,,,,,,,,,124.85,122.55,134.3,117.15,129.2,3.6379,3.614,4.0396,3.8432,17322.0,13442.0,-17000.0,-5306.0,17322.0,13442.0,-17000.0,-5306.0,0.08750296778625877,0.07071833668283546,-0.08925243212877551,-0.02930439344986607,0.08750296778625877,0.07071833668283546,-0.08925243212877551,-0.02930439344986607,101.19999999999999,169.7,288.0,4.900000000000003,3.4000000000000465,34.100000000000044,146.40000000000003,0.0,1.202150072150072,0.2351515151515148,0.15422133422133452,1.9873015873015878,0.500541125541125,0.43818181818181806,0.6912792762792762,0.9196825396825393,0.70532435832838,0.9068914421745572,1.149821045087119,0.07362621637092163,122.55,134.3,117.15,129.2,122.55,134.3,117.15,129.2,122.55,134.3,117.15,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.55,134.3,117.15,129.2,440.34595,1619554.2,6779.355,440.34595,1619554.2,15587.5225,-0.012087173750416524,0.04119036879267743,0.16705408466316624,0.24053253208725323
2016-04-22,2016-04-22,123.35,0,KC_LOCAL,2017-04-22,365,,1,-0.006061849235195845,-0.012087173750416524,-0.048655038164226776,0.01554568951332447,0.016728329874053132,False,2016-04-22,3.5823,0.009141959351162,0.019819376452441296,-0.019406812417405904,0.012728323669082706,0.013791701688552324,COFFEE C - ICE FUTURES U.S.,2016-04-19,186945,48692,32923,34161,48692,32923,11931,6843,2016-04-22,15769,15769,0.08435101232982962,0.08435101232982962,1.4864437696749906,2.0135596051453435,1.4864437696749906,2.0135596051453435,2016-04-22,123.35,365,,,,,,,,,,,,,,,,,123.35,123.35,123.35,,,0.0,0.0,0.0,0.0,-0.012087173750416524,-0.048655038164226776,-0.012087173750416524,-0.048655038164226776,-0.012087173750416524,-0.048655038164226776,,,,,2016-04-22,23.5,29.0,17.3,0.0,0.0,53.199999999999996,0.2000000000000462,-40.34112554112552,1.4658802308802314,0.6219264069264071,0.5687338022954461,0.0,0.0,,,,,,,,,,123.35,124.85,129.5,118.25,121.8,3.527,3.6942,4.1226,3.8982,12972.0,25894.0,-20803.0,-3532.0,12972.0,25894.0,-20803.0,-3532.0,0.06637263228988652,0.13201458104973363,-0.1040061594764445,-0.019337107317660713,0.06637263228988652,0.13201458104973363,-0.1040061594764445,-0.019337107317660713,54.3,170.60000000000002,396.0,12.000000000000004,0.4000000000000462,27.200000000000045,128.50000000000003,7.10000000000004,1.5145959595959602,0.472424242424242,-0.27014374514374495,2.758888888888889,0.40888888888888875,0.38151515151515114,0.7017626817626819,1.883174603174603,0.46226731480082395,0.915593286494926,1.5941851603350612,0.14353249416187278,124.85,129.5,118.25,121.8,124.85,129.5,118.25,121.8,124.85,129.5,118.25,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.85,129.5,118.25,121.8,441.87670499999996,1945106.15,6562.219999999999,441.87670499999996,1945106.15,15215.222499999998,-0.0151115801947625,0.026401533472318647,0.16170789944520883,0.2576448420403427
2016-04-29,2016-04-29,121.5,0,KC_LOCAL,2017-04-29,365,,1,0.004537025724566804,-0.0151115801947625,-0.06260764585143497,0.017603460021879756,0.016904623590011575,False,2016-04-29,3.4502,-0.01393068809652145,-0.03757285184780468,-0.03085070234369585,0.011640004591189008,0.013701470578599623,COFFEE C - ICE FUTURES U.S.,2016-04-26,178924,45618,32334,29554,45618,32334,12322,6252,2016-04-29,13284,13284,0.07424381301558204,0.07424381301558204,1.2482050750570213,1.775535513796948,1.2482050750570213,1.775535513796948,2016-04-29,121.5,365,,,,,,,,,,,,,,,,,121.5,121.5,121.5,,,0.0,0.0,0.0,0.0,-0.0151115801947625,-0.06260764585143497,-0.0151115801947625,-0.06260764585143497,-0.0151115801947625,-0.06260764585143497,,,,,2016-04-29,19.1,24.8,16.2,17.3,17.3,22.0,17.600000000000048,-50.384848484848476,1.2187590187590196,0.3863924963924966,0.3039310084983464,0.0,0.0,,,,,,,,,,121.5,123.35,129.35,118.5,124.25,3.5823,3.5793,4.0422,3.8582,15769.0,25803.0,-18682.0,-12102.0,15769.0,25803.0,-18682.0,-12102.0,0.08435101232982962,0.1301380917316441,-0.09176375817828163,-0.061994139704526365,0.08435101232982962,0.1301380917316441,-0.09176375817828163,-0.061994139704526365,53.199999999999996,147.20000000000002,401.09999999999997,53.50000000000001,0.2000000000000462,22.100000000000044,51.00000000000004,45.60000000000004,1.4658802308802314,0.7018181818181816,-0.06797202797202787,2.3682539682539683,0.6219264069264071,0.448484848484848,0.776142191142191,1.6052380952380954,0.5687338022954461,0.9546325501871886,1.5523033954175665,0.5159823642876826,123.35,129.35,118.5,124.25,123.35,129.35,118.5,124.25,123.35,129.35,118.5,124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.35,129.35,118.5,124.25,419.1993,1614006.0,2673.0,419.1993,1614006.0,14762.25,0.024391453124159263,0.014300550142196332,0.20738213005013803,0.3296885503796957
2016-05-06,2016-05-06,124.5,0,KC_LOCAL,2017-05-06,365,,1,0.024391453124159263,0.024391453124159263,0.015786605930640844,0.016979702198398103,0.016337065407099796,False,2016-05-06,3.5356,0.0018684715115228183,0.024450815827148992,-0.043149863312427345,0.011557320948778392,0.013592610904935399,COFFEE C - ICE FUTURES U.S.,2016-05-03,192813,45547,43818,36929,45547,43818,13587,7396,2016-05-06,1729,1729,0.008967237686255595,0.008967237686255595,0.37995778101733024,0.7591784854656091,0.37995778101733024,0.7591784854656091,2016-05-06,124.5,365,,,,,,,,,,,,,,,,,124.5,124.5,124.5,,,0.0,0.0,0.0,0.0,0.024391453124159263,0.015786605930640844,0.024391453124159263,0.015786605930640844,0.024391453124159263,0.015786605930640844,,,,,2016-05-06,21.8,28.3,15.7,0.0,0.0,18.2,0.0,-30.519047619047598,0.8874603174603178,0.21968253968253998,0.37357052096569254,0.0,0.0,,,,,,,,,,124.5,121.5,122.55,122.4,121.15,3.4502,3.6379,3.8969,3.8053,13284.0,17322.0,-8007.0,-15657.0,13284.0,17322.0,-8007.0,-15657.0,0.07424381301558204,0.08750296778625877,-0.039719429135518305,-0.07838337113076911,0.07424381301558204,0.08750296778625877,-0.039719429135518305,-0.07838337113076911,22.0,101.19999999999999,363.2,74.60000000000001,17.600000000000048,3.4000000000000465,16.000000000000043,21.90000000000004,1.2187590187590196,1.202150072150072,0.19772727272727278,2.2638095238095235,0.3863924963924966,0.500541125541125,0.7390909090909091,1.453174603174603,0.3039310084983464,0.70532435832838,1.5139928377891885,0.5803726892157227,121.5,122.55,122.4,121.15,121.5,122.55,122.4,121.15,121.5,122.55,122.4,121.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,122.55,122.4,121.15,440.1822,215260.5,2265.9,440.1822,215260.5,15500.25,0.04399766961369727,0.03589421025986062,0.1603277756524927,0.33990866611979415
