Date,rainfall_30d,rainfall_90d,tavg,tavg_30d,rainfall_30d_pct_of_monthly_median,heat_anomaly,dryness_anomaly,drought_index,drought_flag
2022-09-06,49.254700000000035,79.4269,18.4266,17.758599999999998,1.165489654160638,-2.0890850000000007,-6.99375000000002,0.013497022869626224,0.0
2022-09-07,37.897200000000026,81.34949999999999,16.32875,17.704195000000002,0.8967427376810037,-2.1434899999999963,4.363749999999989,0.1249658940039966,0.0
2022-09-08,46.06850000000003,71.8117,21.53275,17.86057,1.090096176257278,-1.9871149999999993,-3.8075500000000133,0.04476817560643727,0.0
2022-09-09,34.07930000000003,71.7499,25.2927,18.210638333333335,0.8064016544824482,-1.637046666666663,8.181649999999983,0.162436904622875,0.0
2022-09-10,31.10600000000003,71.52329999999999,23.9169,18.572668333333333,0.7360459241924286,-1.2750166666666658,11.154949999999985,0.19161853742444435,1.0
2022-09-11,33.37890000000003,75.8699,14.17115,18.516983333333332,0.7898284349973207,-1.3307016666666662,8.882049999999985,0.16931102281283875,0.0
2022-09-12,33.605500000000035,76.1446,16.264699999999998,18.433525,0.7951903589483914,-1.414159999999999,8.65544999999998,0.16708704339843866,0.0
2022-09-13,35.61740000000003,78.1565,20.1827,18.445775,0.8427969555819266,-1.4019099999999973,6.643549999999983,0.14734112908320743,0.0
2022-09-14,37.958900000000035,80.4499,18.1062,18.315604999999998,0.8982027143261101,-1.5320800000000006,4.30204999999998,0.12436033561975786,0.0
2022-09-15,43.66510000000003,86.15610000000001,14.6112,18.05455,1.0332257083667076,-1.7931349999999995,-1.4041500000000156,0.06835649036622994,0.0
2022-09-16,45.22380000000003,87.6667,14.713750000000001,17.900595000000003,1.0701084570981017,-1.9470899999999958,-2.9628500000000173,0.05305853487979866,0.0
2022-09-17,45.36110000000003,87.35770000000001,14.6582,17.627291666666668,1.073357319227325,-2.2203933333333303,-3.1001500000000135,0.05171099572005853,0.0
2022-09-18,43.30800000000003,87.5912,15.9528,17.66702666666667,1.0247758273299585,-2.18065833333333,-1.047050000000013,0.07186126992881713,0.0
2022-09-19,42.74490000000003,87.5225,20.0502,17.959628333333335,1.0114514699740544,-1.8880566666666638,-0.4839500000000143,0.07738784895904065,0.0
2022-09-20,53.299000000000035,98.0766,20.61845,18.148903333333333,1.2611879288089836,-1.6987816666666653,-11.03805000000002,0.0,0.0
2022-09-21,53.299000000000035,98.0766,19.40505,18.245465000000003,1.2611879288089836,-1.6022199999999955,-11.03805000000002,0.0,0.0
2022-09-22,58.44210000000003,103.2197,19.4905,18.306991666666665,1.382886565493677,-1.5406933333333335,-16.181150000000017,0.0,0.0
2022-09-23,58.46960000000003,103.24719999999999,18.15315,18.271101666666667,1.3835372844197777,-1.576583333333332,-16.208650000000013,0.0,0.0
2022-09-24,58.46960000000003,102.6979,15.2222,18.093931666666666,1.3835372844197777,-1.7537533333333322,-16.208650000000013,0.0,0.0
2022-09-25,58.46960000000003,102.56739999999999,17.37985,17.945671666666666,1.3835372844197777,-1.9020133333333327,-16.208650000000013,0.0,0.0
2022-09-26,58.867900000000034,102.9657,15.4871,17.727913333333333,1.3929620607203579,-2.119771666666665,-16.60695000000002,0.0,0.0
2022-09-27,83.23080000000003,127.3286,19.66995,17.63007,1.969449337982227,-2.2176149999999986,-40.969850000000015,0.0,0.0
2022-09-28,134.44930000000002,180.33929999999998,15.05555,17.693161666666665,3.181407422218383,-2.1545233333333336,-92.18835000000001,0.0,0.0
2022-09-29,154.05360000000002,200.8569,14.179649999999999,17.716231666666665,3.645294296507768,-2.131453333333333,-111.79265000000001,0.0,0.0
2022-09-30,154.17030000000003,200.9736,16.2348,17.720505,3.648055711005076,-2.127179999999999,-111.90935000000002,0.0,0.0
2022-10-01,163.35100000000003,210.1543,19.26405,17.749986666666665,1.8985582203522804,-3.1889199999999995,-77.31150000000002,0.0,0.0
2022-10-02,166.40670000000003,213.21,19.293950000000002,17.681483333333333,1.9340733035408157,-3.257423333333332,-80.36720000000003,0.0,0.0
2022-10-03,169.23580000000004,216.0391,19.47765,17.71110666666667,1.9669547126610456,-3.227799999999995,-83.19630000000004,0.0,0.0
2022-10-04,159.21730000000002,216.3824,18.31125,17.909781666666667,1.8505140081009306,-3.029124999999997,-73.17780000000002,0.0,0.0
2022-10-05,156.81400000000005,216.3824,21.30205,18.091793333333335,1.8225814887348257,-2.847113333333329,-70.77450000000005,0.0,0.0
2022-10-06,156.79340000000005,216.3824,23.84,18.27224,1.8223420638195251,-2.6666666666666643,-70.75390000000004,0.0,0.0
2022-10-07,163.18630000000002,224.74599999999998,22.72485,18.485443333333333,1.8966439832867463,-2.4534633333333318,-77.14680000000001,0.0,0.0
