"Date","Price","Open","High","Low","Vol.","Change %"
"09/06/2011","1,423.75","1,429.13","1,434.13","1,408.38","","-0.34%"
"09/05/2011","1,428.63","1,444.88","1,444.88","1,427.88","","-1.23%"
"09/02/2011","1,446.38","1,438.75","1,451.88","1,435.25","","0.54%"
"09/01/2011","1,438.63","1,454.38","1,456.75","1,432.13","","-1.13%"
"08/31/2011","1,455.13","1,449.63","1,464.88","1,449.63","","0.36%"
"08/30/2011","1,449.88","1,445.00","1,458.38","1,438.00","","0.33%"
"08/29/2011","1,445.13","1,420.75","1,452.38","1,416.00","","1.59%"
"08/28/2011","1,422.50","1,411.75","1,422.50","1,411.50","","0.45%"
"08/26/2011","1,416.13","1,386.13","1,416.38","1,379.25","","2.30%"
"08/25/2011","1,384.25","1,383.38","1,391.13","1,378.00","","0.08%"
"08/24/2011","1,383.13","1,388.38","1,396.00","1,381.75","","-0.44%"
"08/23/2011","1,389.25","1,380.25","1,391.75","1,377.25","","0.66%"
"08/22/2011","1,380.13","1,366.00","1,380.50","1,362.13","","1.05%"
"08/21/2011","1,365.75","1,366.75","1,370.50","1,365.00","","0.55%"
"08/19/2011","1,358.25","1,349.13","1,365.50","1,340.13","","0.59%"
"08/18/2011","1,350.25","1,357.00","1,357.38","1,336.25","","-0.61%"
"08/17/2011","1,358.50","1,341.25","1,360.88","1,337.75","","1.18%"
"08/16/2011","1,342.63","1,341.88","1,344.88","1,333.50","","0.01%"
"08/15/2011","1,342.50","1,336.38","1,344.75","1,335.50","","0.58%"
"08/14/2011","1,334.75","1,333.00","1,336.88","1,331.75","","0.60%"
"08/12/2011","1,326.75","1,332.75","1,336.88","1,320.00","","-0.50%"
"08/11/2011","1,333.38","1,293.75","1,344.50","1,293.13","","3.00%"
"08/10/2011","1,294.50","1,306.25","1,311.50","1,288.50","","-0.91%"
"08/09/2011","1,306.38","1,298.38","1,314.88","1,276.75","","0.64%"
"08/08/2011","1,298.13","1,318.00","1,321.88","1,297.38","","-1.57%"
"08/07/2011","1,318.88","1,312.50","1,321.75","1,308.63","","-0.51%"
"08/05/2011","1,325.63","1,331.63","1,336.50","1,313.63","","-0.46%"
"08/04/2011","1,331.75","1,361.63","1,362.00","1,325.88","","-2.12%"
"08/03/2011","1,360.63","1,368.63","1,371.50","1,354.88","","-0.58%"
"08/02/2011","1,368.50","1,358.00","1,375.00","1,342.50","","0.73%"
"08/01/2011","1,358.63","1,352.75","1,365.00","1,350.75","","0.43%"
"07/31/2011","1,352.75","1,350.13","1,352.75","1,346.75","","0.48%"
"07/29/2011","1,346.25","1,361.50","1,368.75","1,343.63","","-1.11%"
"07/28/2011","1,361.38","1,367.88","1,376.38","1,359.25","","-0.55%"
"07/27/2011","1,368.88","1,381.75","1,386.38","1,366.00","","-0.98%"
"07/26/2011","1,382.38","1,364.88","1,382.38","1,363.00","","1.30%"
"07/25/2011","1,364.63","1,371.63","1,373.13","1,351.50","","-0.57%"
"07/24/2011","1,372.50","1,372.13","1,372.88","1,365.25","","-0.39%"
"07/22/2011","1,377.88","1,379.75","1,388.25","1,374.75","","-0.16%"
"07/21/2011","1,380.13","1,373.13","1,386.50","1,369.75","","0.49%"
"07/20/2011","1,373.38","1,384.75","1,390.75","1,371.13","","-0.95%"
"07/19/2011","1,386.50","1,387.13","1,407.88","1,375.50","","-0.04%"
"07/18/2011","1,387.00","1,380.38","1,391.63","1,369.88","","0.54%"
"07/17/2011","1,379.50","1,385.88","1,388.88","1,379.50","","-0.51%"
"07/15/2011","1,386.63","1,380.00","1,396.75","1,376.75","","0.49%"
"07/14/2011","1,379.88","1,376.63","1,386.88","1,373.75","","0.25%"
"07/13/2011","1,376.50","1,354.00","1,382.25","1,353.75","","1.64%"
"07/12/2011","1,354.25","1,346.38","1,362.75","1,334.88","","0.52%"
"07/11/2011","1,347.25","1,351.38","1,352.25","1,338.13","","-0.38%"
"07/10/2011","1,352.38","1,350.75","1,356.63","1,350.75","","0.47%"
"07/08/2011","1,346.00","1,342.38","1,350.25","1,335.88","","0.31%"
"07/07/2011","1,341.88","1,322.13","1,343.75","1,321.63","","1.44%"
"07/06/2011","1,322.88","1,321.38","1,326.88","1,310.50","","0.10%"
"07/05/2011","1,321.50","1,319.38","1,329.25","1,312.00","","0.22%"
"07/04/2011","1,318.63","1,314.75","1,322.88","1,314.75","","0.27%"
"07/01/2011","1,315.13","1,303.63","1,321.13","1,299.75","","0.87%"
"06/30/2011","1,303.75","1,326.63","1,335.25","1,287.63","","-1.74%"
"06/29/2011","1,326.88","1,332.88","1,343.38","1,320.50","","-0.34%"
"06/28/2011","1,331.38","1,325.63","1,337.38","1,321.50","","0.42%"
"06/27/2011","1,325.75","1,311.00","1,329.13","1,303.63","","1.05%"
"06/26/2011","1,312.00","1,313.63","1,313.88","1,309.75","","-0.48%"
"06/24/2011","1,318.38","1,319.38","1,328.75","1,311.75","","-0.04%"
"06/23/2011","1,318.88","1,329.13","1,333.25","1,293.38","","-0.79%"
"06/22/2011","1,329.38","1,351.25","1,351.75","1,320.63","","-1.58%"
"06/21/2011","1,350.75","1,339.50","1,354.50","1,338.88","","0.83%"
"06/20/2011","1,339.63","1,333.50","1,345.88","1,331.88","","0.40%"
"06/19/2011","1,334.25","1,334.88","1,337.88","1,332.00","","0.19%"
"06/17/2011","1,331.75","1,351.13","1,357.13","1,330.63","","-1.44%"
"06/16/2011","1,351.25","1,370.88","1,371.13","1,348.50","","-1.42%"
"06/15/2011","1,370.75","1,368.88","1,375.25","1,354.63","","0.15%"
"06/14/2011","1,368.75","1,381.88","1,386.88","1,353.75","","-0.96%"
"06/13/2011","1,382.00","1,385.25","1,390.38","1,378.63","","-0.24%"
"06/12/2011","1,385.38","1,385.50","1,387.88","1,384.38","","0.16%"
"06/10/2011","1,383.13","1,397.13","1,397.38","1,377.63","","-0.95%"
"06/09/2011","1,396.38","1,403.63","1,412.63","1,386.25","","-0.47%"
"06/08/2011","1,403.00","1,397.88","1,417.00","1,385.13","","0.47%"
"06/07/2011","1,396.38","1,384.38","1,398.50","1,382.38","","0.89%"
"06/06/2011","1,384.13","1,413.50","1,418.13","1,380.88","","-2.09%"
"06/05/2011","1,413.63","1,415.50","1,416.50","1,412.63","","-0.02%"
"06/03/2011","1,413.88","1,405.75","1,419.38","1,404.63","","0.56%"
"06/02/2011","1,406.00","1,385.25","1,411.38","1,385.13","","1.51%"
"06/01/2011","1,385.13","1,384.13","1,389.88","1,370.13","","0.20%"
"05/31/2011","1,382.38","1,378.63","1,391.13","1,373.75","","0.24%"
"05/30/2011","1,379.13","1,370.63","1,379.13","1,366.63","","0.04%"
"05/27/2011","1,378.63","1,390.75","1,394.13","1,376.38","","-0.86%"
"05/26/2011","1,390.63","1,380.25","1,398.13","1,380.13","","0.81%"
"05/25/2011","1,379.50","1,377.00","1,386.88","1,372.63","","0.19%"
"05/24/2011","1,376.88","1,373.50","1,386.75","1,366.25","","0.25%"
"05/23/2011","1,373.38","1,389.63","1,392.88","1,366.13","","-1.17%"
"05/22/2011","1,389.63","1,386.00","1,389.63","1,382.50","","0.78%"
"05/20/2011","1,378.88","1,378.63","1,395.88","1,365.25","","0.08%"
"05/19/2011","1,377.75","1,376.00","1,388.88","1,369.38","","0.14%"
"05/18/2011","1,375.88","1,343.13","1,387.50","1,342.38","","2.48%"
"05/17/2011","1,342.63","1,323.13","1,344.75","1,312.38","","1.46%"
"05/16/2011","1,323.25","1,335.13","1,343.88","1,321.13","","-0.88%"
"05/15/2011","1,335.00","1,329.50","1,337.25","1,329.38","","0.29%"
"05/13/2011","1,331.13","1,344.25","1,352.88","1,321.75","","-0.99%"
"05/12/2011","1,344.38","1,332.13","1,357.75","1,313.88","","0.82%"
"05/11/2011","1,333.38","1,342.00","1,343.38","1,313.63","","-0.55%"
"05/10/2011","1,340.75","1,333.38","1,352.88","1,333.13","","0.57%"
"05/09/2011","1,333.13","1,330.13","1,341.75","1,328.25","","0.14%"
"05/08/2011","1,331.25","1,326.88","1,331.25","1,323.75","","0.26%"
"05/06/2011","1,327.75","1,323.75","1,340.63","1,306.75","","0.31%"
"05/05/2011","1,323.63","1,349.13","1,361.25","1,310.13","","-1.87%"
"05/04/2011","1,348.88","1,363.38","1,367.38","1,347.50","","-1.05%"
"05/03/2011","1,363.13","1,392.00","1,393.38","1,355.75","","-2.09%"
"05/02/2011","1,392.25","1,388.13","1,402.13","1,381.63","","0.31%"
"05/01/2011","1,388.00","1,391.00","1,393.63","1,383.88","","-0.49%"
"04/29/2011","1,394.88","1,348.75","1,394.88","1,348.75","","3.42%"
"04/28/2011","1,348.75","1,389.75","1,400.38","1,338.63","","-3.01%"
"04/27/2011","1,390.63","1,389.63","1,396.63","1,368.50","","0.11%"
"04/26/2011","1,389.13","1,396.75","1,396.75","1,378.13","","-0.50%"
"04/25/2011","1,396.13","1,396.63","1,398.50","1,380.88","","-0.04%"
"04/24/2011","1,396.75","1,390.25","1,397.38","1,389.25","","0.48%"
"04/22/2011","1,390.13","1,390.13","1,390.13","1,390.13","","0.04%"
"04/21/2011","1,389.63","1,372.25","1,391.88","1,363.13","","1.26%"
"04/20/2011","1,372.38","1,354.75","1,384.50","1,354.63","","1.34%"
"04/19/2011","1,354.25","1,357.50","1,360.38","1,348.13","","-0.21%"
"04/18/2011","1,357.13","1,338.88","1,361.50","1,332.13","","1.43%"
"04/17/2011","1,338.00","1,343.13","1,345.00","1,338.00","","0.46%"
"04/15/2011","1,331.88","1,334.00","1,338.38","1,322.63","","-0.18%"
"04/14/2011","1,334.25","1,333.13","1,337.63","1,316.88","","0.10%"
"04/13/2011","1,332.88","1,330.63","1,348.63","1,329.63","","0.19%"
"04/12/2011","1,330.38","1,362.88","1,370.25","1,318.38","","-2.38%"
"04/11/2011","1,362.75","1,405.50","1,406.13","1,360.13","","-3.02%"
"04/10/2011","1,405.25","1,395.88","1,406.38","1,395.88","","0.98%"
"04/08/2011","1,391.63","1,365.38","1,393.88","1,364.88","","1.94%"
"04/07/2011","1,365.13","1,377.13","1,383.25","1,360.63","","-0.88%"
"04/06/2011","1,377.25","1,375.63","1,388.13","1,372.38","","0.14%"
"04/05/2011","1,375.38","1,385.50","1,389.63","1,366.63","","-0.72%"
"04/04/2011","1,385.38","1,399.38","1,402.50","1,379.63","","-1.01%"
"04/03/2011","1,399.50","1,393.75","1,402.63","1,391.75","","0.40%"
"04/01/2011","1,393.88","1,416.50","1,416.50","1,386.88","","-1.61%"
"03/31/2011","1,416.63","1,374.13","1,431.75","1,368.63","","3.10%"
"03/30/2011","1,374.00","1,363.88","1,374.00","1,356.38","","0.76%"
"03/29/2011","1,363.63","1,343.00","1,368.88","1,342.38","","1.51%"
"03/28/2011","1,343.38","1,359.25","1,368.88","1,341.25","","-1.18%"
"03/27/2011","1,359.38","1,359.88","1,361.50","1,357.25","","0.06%"
"03/25/2011","1,358.50","1,358.75","1,367.50","1,353.38","","-0.06%"
"03/24/2011","1,359.25","1,350.25","1,361.38","1,338.38","","0.77%"
"03/23/2011","1,348.88","1,363.50","1,372.13","1,348.88","","-1.08%"
"03/22/2011","1,363.63","1,359.13","1,368.75","1,344.63","","0.28%"
"03/21/2011","1,359.75","1,371.38","1,373.50","1,351.63","","-0.84%"
"03/20/2011","1,371.25","1,370.00","1,376.63","1,365.25","","0.64%"
"03/18/2011","1,362.50","1,338.38","1,384.50","1,322.88","","1.79%"
"03/17/2011","1,338.50","1,293.38","1,346.63","1,290.38","","3.47%"
"03/16/2011","1,293.63","1,282.13","1,307.88","1,277.25","","1.05%"
"03/15/2011","1,280.13","1,340.88","1,343.38","1,269.00","","-4.52%"
"03/14/2011","1,340.75","1,329.38","1,346.00","1,317.88","","0.87%"
"03/13/2011","1,329.25","1,335.88","1,340.13","1,326.63","","-0.46%"
"03/11/2011","1,335.38","1,353.38","1,359.25","1,305.13","","-1.33%"
"03/10/2011","1,353.38","1,350.63","1,368.63","1,322.13","","0.32%"
"03/09/2011","1,349.13","1,381.88","1,383.38","1,347.63","","-2.33%"
"03/08/2011","1,381.38","1,395.50","1,395.50","1,374.13","","-0.93%"
"03/07/2011","1,394.38","1,412.25","1,418.88","1,384.63","","-1.43%"
"03/04/2011","1,414.63","1,410.38","1,423.63","1,396.38","","0.40%"
"03/03/2011","1,409.00","1,390.50","1,414.25","1,384.63","","1.14%"
"03/02/2011","1,393.13","1,374.13","1,398.88","1,372.13","","1.44%"
"03/01/2011","1,373.38","1,368.25","1,376.13","1,354.00","","0.55%"
"02/28/2011","1,365.88","1,378.25","1,380.13","1,358.00","","-0.47%"
"02/25/2011","1,372.38","1,328.88","1,391.38","1,322.50","","3.29%"
"02/24/2011","1,328.63","1,332.63","1,336.50","1,310.50","","-0.34%"
"02/23/2011","1,333.13","1,309.88","1,333.13","1,296.25","","1.70%"
"02/22/2011","1,310.88","1,390.75","1,397.50","1,310.50","","-4.73%"
"02/18/2011","1,376.00","1,417.88","1,421.50","1,373.38","","-2.88%"
"02/17/2011","1,416.75","1,378.75","1,418.75","1,378.75","","3.78%"
"02/16/2011","1,365.13","1,369.25","1,375.88","1,357.13","","-0.26%"
"02/15/2011","1,368.63","1,403.63","1,409.13","1,366.13","","-2.58%"
"02/14/2011","1,404.88","1,419.13","1,424.63","1,400.25","","-0.71%"
"02/11/2011","1,414.88","1,432.38","1,442.13","1,410.38","","-1.08%"
"02/10/2011","1,430.38","1,451.50","1,454.88","1,430.38","","-1.44%"
"02/09/2011","1,451.25","1,438.50","1,455.75","1,435.13","","1.11%"
"02/08/2011","1,435.38","1,425.88","1,435.38","1,414.25","","0.83%"
"02/07/2011","1,423.63","1,437.38","1,443.63","1,421.38","","-0.71%"
"02/04/2011","1,433.88","1,437.63","1,442.63","1,422.38","","-0.02%"
"02/03/2011","1,434.13","1,445.13","1,452.38","1,434.13","","-0.74%"
"02/02/2011","1,444.88","1,439.63","1,451.63","1,433.63","","0.32%"
"02/01/2011","1,440.25","1,413.50","1,440.25","1,408.38","","2.08%"
"01/31/2011","1,410.88","1,395.75","1,413.13","1,394.88","","0.79%"
"01/28/2011","1,399.88","1,401.75","1,423.13","1,392.75","","0.00%"
"01/27/2011","1,399.88","1,389.63","1,399.88","1,378.13","","1.01%"
"01/26/2011","1,385.88","1,375.63","1,390.88","1,364.38","","0.95%"
"01/25/2011","1,372.88","1,404.00","1,407.88","1,370.38","","-2.16%"
"01/24/2011","1,403.13","1,411.50","1,426.38","1,396.88","","-0.67%"
"01/23/2011","1,412.63","1,412.63","1,412.63","1,412.63","","0.11%"
"01/21/2011","1,411.13","1,415.88","1,426.63","1,405.38","","-0.14%"
"01/20/2011","1,413.13","1,413.75","1,420.88","1,384.00","","-0.14%"
"01/19/2011","1,415.13","1,417.38","1,431.63","1,402.38","","0.00%"
"01/18/2011","1,415.13","1,412.50","1,429.88","1,408.50","","-0.55%"
"01/17/2011","1,423.00","1,423.00","1,423.00","1,423.00","","-0.06%"
"01/14/2011","1,423.88","1,418.75","1,423.88","1,405.38","","0.19%"
"01/13/2011","1,421.13","1,418.75","1,432.38","1,413.00","","0.28%"
"01/12/2011","1,417.13","1,359.63","1,426.88","1,359.13","","4.33%"
"01/11/2011","1,358.38","1,382.13","1,388.13","1,355.88","","-1.67%"
"01/10/2011","1,381.38","1,368.63","1,394.38","1,366.25","","1.28%"
"01/07/2011","1,363.88","1,376.88","1,382.25","1,360.38","","-0.91%"
"01/06/2011","1,376.38","1,392.38","1,398.63","1,376.38","","-1.08%"
"01/05/2011","1,391.38","1,372.63","1,394.88","1,362.13","","1.44%"
"01/04/2011","1,371.63","1,378.63","1,390.38","1,357.75","","-0.63%"
"01/03/2011","1,380.38","1,395.75","1,408.63","1,380.38","","-1.67%"
"12/31/2010","1,403.88","1,377.38","1,403.88","1,376.38","","1.74%"
"12/30/2010","1,379.88","1,375.38","1,384.63","1,370.13","","0.22%"
"12/29/2010","1,376.88","1,386.13","1,388.88","1,374.88","","-0.65%"
"12/28/2010","1,385.88","1,385.13","1,396.63","1,383.38","","0.10%"
"12/27/2010","1,384.50","1,353.63","1,389.38","1,350.25","","1.69%"
"12/24/2010","1,361.50","1,361.50","1,361.50","1,361.50","","0.06%"
"12/23/2010","1,360.63","1,340.63","1,365.63","1,338.88","","1.61%"
"12/22/2010","1,339.13","1,336.38","1,343.63","1,328.75","","0.15%"
"12/21/2010","1,337.13","1,326.75","1,339.25","1,323.13","","0.73%"
"12/20/2010","1,327.38","1,324.50","1,329.50","1,307.63","","1.39%"
"12/17/2010","1,309.13","1,300.75","1,311.38","1,295.25","","0.61%"
"12/16/2010","1,301.13","1,305.50","1,314.75","1,296.13","","-0.42%"
"12/15/2010","1,306.63","1,294.13","1,314.38","1,291.13","","0.94%"
"12/14/2010","1,294.50","1,299.50","1,311.13","1,292.63","","-0.45%"
"12/13/2010","1,300.38","1,269.25","1,304.63","1,259.63","","2.20%"
"12/12/2010","1,272.38","1,272.38","1,272.38","1,272.38","","-0.02%"
"12/10/2010","1,272.63","1,283.38","1,288.38","1,268.63","","-0.62%"
"12/09/2010","1,280.63","1,295.75","1,298.88","1,278.63","","-1.00%"
"12/08/2010","1,293.63","1,282.88","1,296.63","1,266.63","","0.57%"
"12/07/2010","1,286.25","1,288.75","1,303.13","1,282.38","","0.00%"
"12/06/2010","1,286.25","1,303.63","1,306.63","1,280.38","","-1.12%"
"12/03/2010","1,300.88","1,282.75","1,301.38","1,280.25","","1.74%"
"12/02/2010","1,278.63","1,281.88","1,286.75","1,273.88","","-0.25%"
"12/01/2010","1,281.88","1,243.38","1,283.88","1,240.38","","2.89%"
"11/30/2010","1,245.88","1,238.75","1,247.13","1,227.88","","0.81%"
"11/29/2010","1,235.88","1,239.88","1,248.25","1,226.63","","-0.28%"
"11/26/2010","1,239.38","1,256.63","1,262.13","1,235.88","","-1.20%"
"11/24/2010","1,254.38","1,241.38","1,258.13","1,237.13","","1.31%"
"11/23/2010","1,238.13","1,225.38","1,246.00","1,201.63","","1.39%"
"11/22/2010","1,221.13","1,196.63","1,222.88","1,190.63","","1.67%"
"11/19/2010","1,201.13","1,244.63","1,255.88","1,200.88","","-3.34%"
"11/18/2010","1,242.63","1,209.88","1,245.25","1,194.13","","3.14%"
"11/17/2010","1,204.75","1,221.50","1,232.25","1,175.38","","-1.30%"
"11/16/2010","1,220.63","1,285.25","1,289.63","1,216.38","","-5.25%"
"11/15/2010","1,288.25","1,266.75","1,307.13","1,252.50","","1.51%"
"11/12/2010","1,269.13","1,342.88","1,348.00","1,268.88","","-5.26%"
"11/11/2010","1,339.63","1,320.50","1,341.88","1,317.88","","1.53%"
"11/10/2010","1,319.38","1,325.88","1,330.38","1,314.88","","-0.58%"
"11/09/2010","1,327.13","1,274.88","1,340.13","1,270.25","","4.15%"
"11/08/2010","1,274.25","1,284.50","1,289.38","1,274.25","","-0.67%"
"11/05/2010","1,282.88","1,278.25","1,289.75","1,271.88","","0.27%"
"11/04/2010","1,279.38","1,238.88","1,281.38","1,238.63","","3.25%"
"11/03/2010","1,239.13","1,234.38","1,243.25","1,222.38","","0.39%"
"11/02/2010","1,234.25","1,240.63","1,241.88","1,230.63","","-0.41%"
"11/01/2010","1,239.38","1,241.75","1,246.13","1,228.63","","-0.18%"
"10/31/2010","1,241.63","1,240.38","1,242.13","1,233.63","","0.74%"
"10/29/2010","1,232.50","1,236.38","1,237.75","1,225.13","","-0.30%"
"10/28/2010","1,236.25","1,234.13","1,248.50","1,229.88","","0.16%"
"10/27/2010","1,234.25","1,238.75","1,238.88","1,211.13","","-0.35%"
"10/26/2010","1,238.63","1,230.63","1,240.50","1,220.25","","0.73%"
"10/25/2010","1,229.63","1,217.63","1,234.88","1,217.63","","0.89%"
"10/24/2010","1,218.75","1,214.25","1,218.75","1,211.13","","0.65%"
"10/22/2010","1,210.88","1,217.63","1,224.13","1,210.88","","-0.54%"
"10/21/2010","1,217.50","1,230.00","1,235.13","1,213.13","","-1.03%"
"10/20/2010","1,230.13","1,187.88","1,230.38","1,185.13","","3.55%"
"10/19/2010","1,188.00","1,196.25","1,205.88","1,176.75","","-0.68%"
"10/18/2010","1,196.13","1,193.50","1,198.13","1,186.13","","0.18%"
"10/17/2010","1,194.00","1,193.00","1,197.38","1,187.00","","-0.04%"
"10/15/2010","1,194.50","1,207.75","1,214.63","1,194.38","","-1.09%"
"10/14/2010","1,207.63","1,180.63","1,209.88","1,180.38","","2.34%"
"10/13/2010","1,180.00","1,176.88","1,194.00","1,172.13","","0.28%"
"10/12/2010","1,176.75","1,164.75","1,185.13","1,155.63","","1.00%"
"10/11/2010","1,165.13","1,172.63","1,188.63","1,151.13","","-0.65%"
"10/10/2010","1,172.75","1,155.25","1,184.25","1,155.25","","3.28%"
"10/08/2010","1,135.50","1,063.13","1,135.50","1,063.00","","6.68%"
"10/07/2010","1,064.38","1,062.25","1,074.13","1,061.88","","0.21%"
"10/06/2010","1,062.13","1,072.88","1,075.13","1,061.13","","-1.00%"
"10/05/2010","1,072.88","1,052.25","1,077.63","1,049.88","","1.97%"
"10/04/2010","1,052.13","1,050.75","1,060.88","1,042.13","","0.06%"
"10/03/2010","1,051.50","1,054.63","1,055.00","1,047.13","","-0.37%"
"10/01/2010","1,055.38","1,102.63","1,104.88","1,055.38","","-4.29%"
"09/30/2010","1,102.63","1,097.38","1,109.38","1,082.38","","0.36%"
"09/29/2010","1,098.63","1,107.38","1,109.88","1,086.13","","-0.80%"
"09/28/2010","1,107.50","1,126.00","1,135.38","1,106.00","","-1.65%"
"09/27/2010","1,126.13","1,142.50","1,143.38","1,122.13","","-1.44%"
"09/26/2010","1,142.63","1,126.50","1,143.38","1,126.50","","1.68%"
"09/24/2010","1,123.75","1,090.63","1,127.63","1,089.88","","2.99%"
"09/23/2010","1,091.13","1,089.75","1,098.13","1,079.88","","0.07%"
"09/22/2010","1,090.38","1,084.75","1,092.63","1,081.88","","0.53%"
"09/21/2010","1,084.63","1,083.63","1,093.75","1,079.50","","0.08%"
"09/20/2010","1,083.75","1,081.63","1,099.25","1,081.63","","0.22%"
"09/19/2010","1,081.38","1,069.13","1,081.88","1,068.63","","1.07%"
"09/17/2010","1,069.88","1,039.75","1,071.63","1,039.75","","2.88%"
"09/16/2010","1,039.88","1,044.63","1,046.38","1,033.13","","-0.48%"
"09/15/2010","1,044.88","1,035.63","1,044.88","1,035.38","","0.95%"
"09/14/2010","1,035.00","1,032.25","1,042.13","1,025.13","","0.25%"
"09/13/2010","1,032.38","1,027.63","1,040.50","1,026.88","","0.45%"
"09/12/2010","1,027.75","1,032.63","1,032.63","1,022.88","","-0.50%"
"09/10/2010","1,032.88","1,043.63","1,046.88","1,031.13","","-0.97%"
"09/09/2010","1,043.00","1,052.13","1,052.63","1,034.13","","-0.81%"
"09/08/2010","1,051.50","1,051.38","1,056.63","1,045.13","","0.05%"
"09/07/2010","1,051.00","1,034.63","1,053.38","1,028.88","","1.61%"
"09/06/2010","1,034.38","1,035.75","1,038.13","1,032.63","","-0.13%"
"09/05/2010","1,035.75","1,035.75","1,035.75","1,035.75","","0.04%"
"09/03/2010","1,035.38","1,011.50","1,040.88","1,009.13","","2.35%"
"09/02/2010","1,011.63","1,004.75","1,012.63","1,000.88","","0.70%"
"09/01/2010","1,004.63","1,009.88","1,017.13","1,004.38","","-0.59%"
"08/31/2010","1,010.63","1,014.63","1,026.88","1,007.13","","-0.35%"
"08/30/2010","1,014.13","1,030.50","1,033.88","1,010.88","","-1.60%"
"08/29/2010","1,030.63","1,027.38","1,033.88","1,027.38","","0.34%"
"08/27/2010","1,027.13","1,015.25","1,029.38","1,014.13","","1.16%"
