"Date","Price","Open","High","Low","Vol.","Change %"
"02/15/2011","1.590","1.590","1.590","1.590","","-4.79%"
"02/14/2011","1.670","1.670","1.670","1.670","","5.03%"
"02/11/2011","1.590","1.590","1.590","1.590","","0.00%"
"02/10/2011","1.590","1.590","1.590","1.590","","-1.24%"
"02/09/2011","1.610","1.610","1.610","1.610","","1.26%"
"02/08/2011","1.590","1.590","1.590","1.590","","-1.85%"
"02/07/2011","1.620","1.620","1.620","1.620","","1.89%"
"02/04/2011","1.590","1.590","1.590","1.590","","0.00%"
"02/03/2011","1.590","1.590","1.590","1.590","","-1.24%"
"02/02/2011","1.610","1.610","1.610","1.610","","0.62%"
"02/01/2011","1.600","1.600","1.600","1.600","","-0.62%"
"01/31/2011","1.610","1.610","1.610","1.610","","-0.62%"
"01/28/2011","1.620","1.620","1.620","1.620","","1.89%"
"01/27/2011","1.590","1.590","1.590","1.590","","0.00%"
"01/26/2011","1.590","1.590","1.590","1.590","","-0.62%"
"01/24/2011","1.600","1.600","1.600","1.600","","0.63%"
"01/21/2011","1.590","1.590","1.590","1.590","","0.00%"
"01/20/2011","1.590","1.590","1.590","1.590","","-1.24%"
"01/19/2011","1.610","1.610","1.610","1.610","","0.00%"
"01/18/2011","1.610","1.610","1.610","1.610","","0.62%"
"01/17/2011","1.600","1.600","1.600","1.600","","-0.62%"
"01/14/2011","1.610","1.610","1.610","1.610","","0.00%"
"01/13/2011","1.610","1.610","1.610","1.610","","-0.62%"
"01/12/2011","1.620","1.620","1.620","1.620","","-1.22%"
"01/11/2011","1.640","1.640","1.640","1.640","","1.86%"
"01/10/2011","1.610","1.610","1.610","1.610","","-1.23%"
"01/07/2011","1.630","1.630","1.630","1.630","","2.52%"
"01/06/2011","1.590","1.590","1.590","1.590","","-1.24%"
"01/05/2011","1.610","1.610","1.610","1.610","","2.55%"
"01/04/2011","1.570","1.570","1.570","1.570","","-0.63%"
"01/03/2011","1.580","1.580","1.580","1.580","","-1.86%"
"12/30/2010","1.610","1.610","1.610","1.610","","0.00%"
"12/29/2010","1.610","1.610","1.610","1.610","","-1.23%"
"12/28/2010","1.630","1.630","1.630","1.630","","1.24%"
"12/27/2010","1.610","1.610","1.610","1.610","","0.00%"
"12/23/2010","1.610","1.610","1.610","1.610","","0.00%"
"12/22/2010","1.610","1.610","1.610","1.610","","-0.62%"
"12/21/2010","1.620","1.620","1.620","1.620","","0.00%"
"12/20/2010","1.620","1.620","1.620","1.620","","-1.82%"
"12/17/2010","1.650","1.650","1.650","1.650","","1.85%"
"12/16/2010","1.620","1.620","1.620","1.620","","0.00%"
"12/15/2010","1.620","1.620","1.620","1.620","","0.62%"
"12/14/2010","1.610","1.610","1.610","1.610","","-2.42%"
"12/13/2010","1.650","1.650","1.650","1.650","","0.00%"
"12/10/2010","1.650","1.650","1.650","1.650","","3.12%"
"12/09/2010","1.600","1.600","1.600","1.600","","-1.84%"
"12/08/2010","1.630","1.630","1.630","1.630","","1.24%"
"12/07/2010","1.610","1.610","1.610","1.610","","-1.23%"
"12/06/2010","1.630","1.630","1.630","1.630","","-0.61%"
"12/03/2010","1.640","1.640","1.640","1.640","","1.23%"
"12/02/2010","1.620","1.620","1.620","1.620","","-1.82%"
"12/01/2010","1.650","1.650","1.650","1.650","","-0.60%"
"11/30/2010","1.660","1.660","1.660","1.660","","-0.60%"
"11/29/2010","1.670","1.670","1.670","1.670","","-0.60%"
"11/26/2010","1.680","1.680","1.680","1.680","","1.82%"
"11/25/2010","1.650","1.650","1.650","1.650","","0.00%"
"11/24/2010","1.650","1.650","1.650","1.650","","0.61%"
"11/23/2010","1.640","1.640","1.640","1.640","","-1.20%"
"11/22/2010","1.660","1.660","1.660","1.660","","1.22%"
"11/19/2010","1.640","1.640","1.640","1.640","","-1.20%"
"11/18/2010","1.660","1.660","1.660","1.660","","0.61%"
"11/17/2010","1.650","1.650","1.650","1.650","","0.61%"
"11/16/2010","1.640","1.640","1.640","1.640","","0.00%"
"11/12/2010","1.640","1.640","1.640","1.640","","1.23%"
"11/11/2010","1.620","1.620","1.620","1.620","","-1.22%"
"11/10/2010","1.640","1.640","1.640","1.640","","0.61%"
"11/09/2010","1.630","1.630","1.630","1.630","","-0.61%"
"11/08/2010","1.640","1.640","1.640","1.640","","2.50%"
"11/05/2010","1.600","1.600","1.600","1.600","","-1.84%"
"11/04/2010","1.630","1.630","1.630","1.630","","0.00%"
"11/03/2010","1.630","1.630","1.630","1.630","","0.62%"
"11/01/2010","1.620","1.620","1.620","1.620","","-1.82%"
"10/29/2010","1.650","1.650","1.650","1.650","","-0.60%"
"10/28/2010","1.660","1.660","1.660","1.660","","0.61%"
"10/27/2010","1.650","1.650","1.650","1.650","","1.85%"
"10/26/2010","1.620","1.620","1.620","1.620","","0.00%"
"10/25/2010","1.620","1.620","1.620","1.620","","0.00%"
"10/22/2010","1.620","1.620","1.620","1.620","","-1.82%"
"10/21/2010","1.650","1.650","1.650","1.650","","1.85%"
"10/20/2010","1.620","1.620","1.620","1.620","","1.25%"
"10/19/2010","1.600","1.600","1.600","1.600","","-1.23%"
"10/18/2010","1.620","1.620","1.620","1.620","","2.53%"
"10/15/2010","1.580","1.580","1.580","1.580","","0.00%"
"10/14/2010","1.580","1.580","1.580","1.580","","-1.25%"
"10/13/2010","1.600","1.600","1.600","1.600","","0.63%"
"10/11/2010","1.590","1.590","1.590","1.590","","-1.24%"
"10/08/2010","1.610","1.610","1.610","1.610","","1.26%"
"10/07/2010","1.590","1.590","1.590","1.590","","-1.85%"
"10/06/2010","1.620","1.620","1.620","1.620","","0.00%"
"10/05/2010","1.620","1.620","1.620","1.620","","-0.61%"
"10/04/2010","1.630","1.630","1.630","1.630","","1.24%"
"10/01/2010","1.610","1.610","1.610","1.610","","-1.83%"
"09/30/2010","1.640","1.640","1.640","1.640","","0.61%"
"09/29/2010","1.630","1.630","1.630","1.630","","0.00%"
"09/28/2010","1.630","1.630","1.630","1.630","","-1.21%"
"09/27/2010","1.650","1.650","1.650","1.650","","-0.60%"
"09/24/2010","1.660","1.660","1.660","1.660","","1.22%"
"09/23/2010","1.640","1.640","1.640","1.640","","-1.20%"
"09/22/2010","1.660","1.660","1.660","1.660","","-0.60%"
"09/21/2010","1.670","1.670","1.670","1.670","","1.83%"
"09/20/2010","1.640","1.640","1.640","1.640","","-1.80%"
"09/17/2010","1.670","1.670","1.670","1.670","","-5.65%"
"09/16/2010","1.770","1.770","1.770","1.770","","8.59%"
"09/15/2010","1.630","1.630","1.630","1.630","","0.00%"
"09/14/2010","1.630","1.630","1.630","1.630","","-1.81%"
"09/13/2010","1.660","1.660","1.660","1.660","","0.00%"
"09/10/2010","1.660","1.660","1.660","1.660","","-3.49%"
"09/09/2010","1.720","1.720","1.720","1.720","","2.99%"
"09/08/2010","1.670","1.670","1.670","1.670","","-5.65%"
"09/06/2010","1.770","1.770","1.770","1.770","","5.99%"
"09/03/2010","1.670","1.670","1.670","1.670","","-0.60%"
"09/02/2010","1.680","1.680","1.680","1.680","","-0.59%"
"09/01/2010","1.690","1.690","1.690","1.690","","-5.06%"
"08/31/2010","1.780","1.780","1.780","1.780","","4.71%"
"08/30/2010","1.700","1.700","1.700","1.700","","1.19%"
"08/27/2010","1.680","1.680","1.680","1.680","","-0.59%"
"08/26/2010","1.690","1.690","1.690","1.690","","-4.52%"
"08/25/2010","1.770","1.770","1.770","1.770","","4.12%"
"08/24/2010","1.700","1.700","1.700","1.700","","-2.86%"
"08/23/2010","1.750","1.750","1.750","1.750","","4.79%"
"08/20/2010","1.670","1.670","1.670","1.670","","0.00%"
"08/19/2010","1.670","1.670","1.670","1.670","","-1.76%"
"08/18/2010","1.700","1.700","1.700","1.700","","1.80%"
"08/17/2010","1.670","1.670","1.670","1.670","","-1.18%"
"08/16/2010","1.690","1.690","1.690","1.690","","-1.74%"
"08/13/2010","1.720","1.720","1.720","1.720","","0.58%"
"08/12/2010","1.710","1.710","1.710","1.710","","1.79%"
"08/11/2010","1.680","1.680","1.680","1.680","","-1.18%"
"08/10/2010","1.700","1.700","1.700","1.700","","1.19%"
"08/09/2010","1.680","1.680","1.680","1.680","","0.60%"
"08/06/2010","1.670","1.670","1.670","1.670","","-0.60%"
"08/05/2010","1.680","1.680","1.680","1.680","","0.00%"
"08/04/2010","1.680","1.680","1.680","1.680","","-1.18%"
"08/03/2010","1.700","1.700","1.700","1.700","","0.59%"
"08/02/2010","1.690","1.690","1.690","1.690","","-0.59%"
"07/30/2010","1.700","1.700","1.700","1.700","","-3.41%"
"07/29/2010","1.760","1.760","1.760","1.760","","2.33%"
"07/28/2010","1.720","1.720","1.720","1.720","","2.38%"
"07/27/2010","1.680","1.680","1.680","1.680","","0.00%"
"07/26/2010","1.680","1.680","1.680","1.680","","-1.18%"
"07/23/2010","1.700","1.700","1.700","1.700","","0.59%"
"07/22/2010","1.690","1.690","1.690","1.690","","0.00%"
"07/21/2010","1.690","1.690","1.690","1.690","","-0.59%"
"07/20/2010","1.700","1.700","1.700","1.700","","0.00%"
"07/19/2010","1.700","1.700","1.700","1.700","","-1.73%"
"07/16/2010","1.730","1.730","1.730","1.730","","1.17%"
"07/15/2010","1.710","1.710","1.710","1.710","","-2.84%"
"07/14/2010","1.760","1.760","1.760","1.760","","3.53%"
"07/13/2010","1.700","1.700","1.700","1.700","","-1.16%"
"07/12/2010","1.720","1.720","1.720","1.720","","0.00%"
"07/08/2010","1.720","1.720","1.720","1.720","","-0.58%"
"07/07/2010","1.730","1.730","1.730","1.730","","1.76%"
"07/06/2010","1.700","1.700","1.700","1.700","","0.59%"
"07/05/2010","1.690","1.690","1.690","1.690","","-2.87%"
"07/02/2010","1.740","1.740","1.740","1.740","","1.75%"
"07/01/2010","1.710","1.710","1.710","1.710","","0.00%"
"06/30/2010","1.710","1.710","1.710","1.710","","-2.84%"
"06/29/2010","1.760","1.760","1.760","1.760","","2.92%"
"06/28/2010","1.710","1.710","1.710","1.710","","-1.72%"
"06/25/2010","1.740","1.740","1.740","1.740","","-0.57%"
"06/24/2010","1.750","1.750","1.750","1.750","","-0.57%"
"06/23/2010","1.760","1.760","1.760","1.760","","4.76%"
"06/22/2010","1.680","1.680","1.680","1.680","","-2.33%"
"06/21/2010","1.720","1.720","1.720","1.720","","1.18%"
"06/18/2010","1.700","1.700","1.700","1.700","","-0.58%"
"06/17/2010","1.710","1.710","1.710","1.710","","-2.29%"
"06/16/2010","1.750","1.750","1.750","1.750","","1.74%"
"06/15/2010","1.720","1.720","1.720","1.720","","-1.71%"
"06/14/2010","1.750","1.750","1.750","1.750","","-2.78%"
"06/11/2010","1.800","1.800","1.800","1.800","","2.27%"
"06/10/2010","1.760","1.760","1.760","1.760","","-1.12%"
"06/09/2010","1.780","1.780","1.780","1.780","","-2.20%"
"06/08/2010","1.820","1.820","1.820","1.820","","2.25%"
"06/07/2010","1.780","1.780","1.780","1.780","","-0.56%"
"06/04/2010","1.790","1.790","1.790","1.790","","2.29%"
"06/02/2010","1.750","1.750","1.750","1.750","","-2.23%"
"06/01/2010","1.790","1.790","1.790","1.790","","1.13%"
"05/31/2010","1.770","1.770","1.770","1.770","","2.31%"
"05/28/2010","1.730","1.730","1.730","1.730","","-3.35%"
"05/27/2010","1.790","1.790","1.790","1.790","","-3.24%"
"05/26/2010","1.850","1.850","1.850","1.850","","0.54%"
"05/25/2010","1.840","1.840","1.840","1.840","","2.22%"
"05/24/2010","1.800","1.800","1.800","1.800","","0.56%"
"05/21/2010","1.790","1.790","1.790","1.790","","-3.24%"
"05/20/2010","1.850","1.850","1.850","1.850","","3.35%"
"05/19/2010","1.790","1.790","1.790","1.790","","2.29%"
"05/18/2010","1.750","1.750","1.750","1.750","","1.74%"
"05/17/2010","1.720","1.720","1.720","1.720","","1.78%"
"05/14/2010","1.690","1.690","1.690","1.690","","-0.59%"
"05/13/2010","1.700","1.700","1.700","1.700","","-1.73%"
"05/12/2010","1.730","1.730","1.730","1.730","","-2.26%"
"05/11/2010","1.770","1.770","1.770","1.770","","1.14%"
"05/10/2010","1.750","1.750","1.750","1.750","","-3.85%"
"05/07/2010","1.820","1.820","1.820","1.820","","5.81%"
"05/06/2010","1.720","1.720","1.720","1.720","","-1.15%"
"05/05/2010","1.740","1.740","1.740","1.740","","4.82%"
"05/04/2010","1.660","1.660","1.660","1.660","","0.61%"
"05/03/2010","1.650","1.650","1.650","1.650","","0.61%"
"04/30/2010","1.640","1.640","1.640","1.640","","-2.96%"
"04/29/2010","1.690","1.690","1.690","1.690","","-1.74%"
"04/28/2010","1.720","1.720","1.720","1.720","","2.38%"
"04/27/2010","1.680","1.680","1.680","1.680","","-3.45%"
"04/26/2010","1.740","1.740","1.740","1.740","","-1.14%"
"04/23/2010","1.760","1.760","1.760","1.760","","2.33%"
"04/22/2010","1.720","1.720","1.720","1.720","","0.58%"
"04/20/2010","1.710","1.710","1.710","1.710","","0.00%"
"04/19/2010","1.710","1.710","1.710","1.710","","1.79%"
"04/16/2010","1.680","1.680","1.680","1.680","","0.60%"
"04/15/2010","1.670","1.670","1.670","1.670","","-1.76%"
"04/14/2010","1.700","1.700","1.700","1.700","","1.19%"
"04/13/2010","1.680","1.680","1.680","1.680","","-2.33%"
"04/12/2010","1.720","1.720","1.720","1.720","","-0.58%"
"04/09/2010","1.730","1.730","1.730","1.730","","-0.57%"
"04/08/2010","1.740","1.740","1.740","1.740","","3.57%"
"04/07/2010","1.680","1.680","1.680","1.680","","-2.33%"
"04/06/2010","1.720","1.720","1.720","1.720","","2.38%"
"04/05/2010","1.680","1.680","1.680","1.680","","-2.33%"
"04/01/2010","1.720","1.720","1.720","1.720","","-1.15%"
"03/31/2010","1.740","1.740","1.740","1.740","","1.75%"
"03/30/2010","1.710","1.710","1.710","1.710","","-1.72%"
"03/29/2010","1.740","1.740","1.740","1.740","","0.58%"
"03/26/2010","1.730","1.730","1.730","1.730","","-1.70%"
"03/25/2010","1.760","1.760","1.760","1.760","","2.92%"
"03/24/2010","1.710","1.710","1.710","1.710","","-1.16%"
"03/23/2010","1.730","1.730","1.730","1.730","","0.00%"
"03/22/2010","1.730","1.730","1.730","1.730","","0.58%"
"03/19/2010","1.720","1.720","1.720","1.720","","-1.15%"
"03/18/2010","1.740","1.740","1.740","1.740","","2.96%"
"03/17/2010","1.690","1.690","1.690","1.690","","0.60%"
"03/16/2010","1.680","1.680","1.680","1.680","","-2.89%"
"03/15/2010","1.730","1.730","1.730","1.730","","2.98%"
"03/12/2010","1.680","1.680","1.680","1.680","","-1.18%"
"03/11/2010","1.700","1.700","1.700","1.700","","0.00%"
"03/10/2010","1.700","1.700","1.700","1.700","","-2.86%"
"03/09/2010","1.750","1.750","1.750","1.750","","0.57%"
"03/08/2010","1.740","1.740","1.740","1.740","","0.00%"
"03/05/2010","1.740","1.740","1.740","1.740","","1.75%"
"03/04/2010","1.710","1.710","1.710","1.710","","-1.72%"
"03/03/2010","1.740","1.740","1.740","1.740","","1.75%"
"03/02/2010","1.710","1.710","1.710","1.710","","-1.72%"
"03/01/2010","1.740","1.740","1.740","1.740","","0.58%"
"02/26/2010","1.730","1.730","1.730","1.730","","-3.35%"
"02/25/2010","1.790","1.790","1.790","1.790","","0.56%"
"02/24/2010","1.780","1.780","1.780","1.780","","0.00%"
"02/23/2010","1.780","1.780","1.780","1.780","","2.89%"
"02/22/2010","1.730","1.730","1.730","1.730","","-2.81%"
"02/19/2010","1.780","1.780","1.780","1.780","","-0.56%"
"02/18/2010","1.790","1.790","1.790","1.790","","-0.56%"
"02/17/2010","1.800","1.800","1.800","1.800","","-1.10%"
"02/12/2010","1.820","1.820","1.820","1.820","","0.00%"
"02/11/2010","1.820","1.820","1.820","1.820","","1.11%"
"02/10/2010","1.800","1.800","1.800","1.800","","-0.55%"
"02/09/2010","1.810","1.810","1.810","1.810","","-1.63%"
"02/08/2010","1.840","1.840","1.840","1.840","","-0.54%"
"02/05/2010","1.850","1.850","1.850","1.850","","0.00%"
"02/04/2010","1.850","1.850","1.850","1.850","","3.35%"
"02/03/2010","1.790","1.790","1.790","1.790","","1.13%"
"02/02/2010","1.770","1.770","1.770","1.770","","-4.32%"
"02/01/2010","1.850","1.850","1.850","1.850","","1.09%"
"01/29/2010","1.830","1.830","1.830","1.830","","0.55%"
"01/28/2010","1.820","1.820","1.820","1.820","","0.55%"
"01/27/2010","1.810","1.810","1.810","1.810","","1.12%"
"01/26/2010","1.790","1.790","1.790","1.790","","0.56%"
"01/22/2010","1.780","1.780","1.780","1.780","","-0.56%"
"01/21/2010","1.790","1.790","1.790","1.790","","2.87%"
"01/20/2010","1.740","1.740","1.740","1.740","","0.00%"
"01/19/2010","1.740","1.740","1.740","1.740","","-1.69%"
"01/18/2010","1.770","1.770","1.770","1.770","","2.31%"
"01/15/2010","1.730","1.730","1.730","1.730","","0.58%"
"01/14/2010","1.720","1.720","1.720","1.720","","1.18%"
"01/13/2010","1.700","1.700","1.700","1.700","","-0.58%"
"01/12/2010","1.710","1.710","1.710","1.710","","1.18%"
"01/11/2010","1.690","1.690","1.690","1.690","","-1.74%"
"01/08/2010","1.720","1.720","1.720","1.720","","1.18%"
"01/07/2010","1.700","1.700","1.700","1.700","","0.00%"
"01/06/2010","1.700","1.700","1.700","1.700","","1.19%"
"01/05/2010","1.680","1.680","1.680","1.680","","1.82%"
"01/04/2010","1.650","1.650","1.650","1.650","","-3.51%"
"12/30/2009","1.710","1.710","1.710","1.710","","1.18%"
"12/29/2009","1.690","1.690","1.690","1.690","","-0.59%"
"12/28/2009","1.700","1.700","1.700","1.700","","-1.73%"
"12/23/2009","1.730","1.730","1.730","1.730","","1.76%"
"12/22/2009","1.700","1.700","1.700","1.700","","1.19%"
"12/21/2009","1.680","1.680","1.680","1.680","","-4.55%"
"12/18/2009","1.760","1.760","1.760","1.760","","-0.56%"
"12/17/2009","1.770","1.770","1.770","1.770","","3.51%"
"12/16/2009","1.710","1.710","1.710","1.710","","-0.58%"
"12/15/2009","1.720","1.720","1.720","1.720","","0.58%"
"12/14/2009","1.710","1.710","1.710","1.710","","0.00%"
"12/11/2009","1.710","1.710","1.710","1.710","","-2.29%"
"12/10/2009","1.750","1.750","1.750","1.750","","1.74%"
"12/09/2009","1.720","1.720","1.720","1.720","","0.58%"
"12/08/2009","1.710","1.710","1.710","1.710","","1.18%"
"12/07/2009","1.690","1.690","1.690","1.690","","1.20%"
"12/04/2009","1.670","1.670","1.670","1.670","","2.45%"
"12/03/2009","1.630","1.630","1.630","1.630","","-0.61%"
"12/02/2009","1.640","1.640","1.640","1.640","","0.00%"
"12/01/2009","1.640","1.640","1.640","1.640","","-1.20%"
"11/30/2009","1.660","1.660","1.660","1.660","","0.00%"
"11/27/2009","1.660","1.660","1.660","1.660","","0.61%"
"11/26/2009","1.650","1.650","1.650","1.650","","-4.07%"
"11/25/2009","1.720","1.720","1.720","1.720","","0.00%"
"11/24/2009","1.720","1.720","1.720","1.720","","5.52%"
"11/23/2009","1.630","1.630","1.630","1.630","","0.00%"
"11/19/2009","1.630","1.630","1.630","1.630","","0.62%"
"11/18/2009","1.620","1.620","1.620","1.620","","-0.61%"
"11/17/2009","1.630","1.630","1.630","1.630","","-4.68%"
"11/16/2009","1.710","1.710","1.710","1.710","","3.64%"
"11/13/2009","1.650","1.650","1.650","1.650","","0.61%"
"11/12/2009","1.640","1.640","1.640","1.640","","1.86%"
"11/11/2009","1.610","1.610","1.610","1.610","","-1.23%"
"11/10/2009","1.630","1.630","1.630","1.630","","-4.12%"
"11/09/2009","1.700","1.700","1.700","1.700","","4.29%"
"11/06/2009","1.630","1.630","1.630","1.630","","-0.61%"
"11/05/2009","1.640","1.640","1.640","1.640","","0.61%"
"11/04/2009","1.630","1.630","1.630","1.630","","-6.86%"
"11/03/2009","1.750","1.750","1.750","1.750","","5.42%"
"10/30/2009","1.660","1.660","1.660","1.660","","-4.05%"
"10/29/2009","1.730","1.730","1.730","1.730","","0.00%"
"10/28/2009","1.730","1.730","1.730","1.730","","5.49%"
"10/27/2009","1.640","1.640","1.640","1.640","","-4.09%"
"10/26/2009","1.710","1.710","1.710","1.710","","4.91%"
"10/23/2009","1.630","1.630","1.630","1.630","","-0.61%"
"10/22/2009","1.640","1.640","1.640","1.640","","0.00%"
"10/21/2009","1.640","1.640","1.640","1.640","","-2.38%"
"10/20/2009","1.680","1.680","1.680","1.680","","3.70%"
"10/19/2009","1.620","1.620","1.620","1.620","","0.00%"
"10/16/2009","1.620","1.620","1.620","1.620","","0.00%"
"10/15/2009","1.620","1.620","1.620","1.620","","0.00%"
"10/14/2009","1.620","1.620","1.620","1.620","","-1.82%"
"10/13/2009","1.650","1.650","1.650","1.650","","0.00%"
"10/09/2009","1.650","1.650","1.650","1.650","","0.00%"
"10/08/2009","1.650","1.650","1.650","1.650","","-0.60%"
"10/07/2009","1.660","1.660","1.660","1.660","","0.61%"
"10/06/2009","1.650","1.650","1.650","1.650","","-1.79%"
"10/05/2009","1.680","1.680","1.680","1.680","","-1.18%"
"10/02/2009","1.700","1.700","1.700","1.700","","1.19%"
"10/01/2009","1.680","1.680","1.680","1.680","","-5.62%"
"09/30/2009","1.780","1.780","1.780","1.780","","-0.56%"
"09/29/2009","1.790","1.790","1.790","1.790","","5.29%"
"09/28/2009","1.700","1.700","1.700","1.700","","-5.56%"
"09/25/2009","1.800","1.800","1.800","1.800","","5.88%"
"09/24/2009","1.700","1.700","1.700","1.700","","0.00%"
"09/23/2009","1.700","1.700","1.700","1.700","","-1.16%"
"09/22/2009","1.720","1.720","1.720","1.720","","-0.58%"
"09/21/2009","1.730","1.730","1.730","1.730","","1.17%"
"09/18/2009","1.710","1.710","1.710","1.710","","-6.56%"
"09/17/2009","1.830","1.830","1.830","1.830","","7.02%"
"09/16/2009","1.710","1.710","1.710","1.710","","5.56%"
"09/15/2009","1.620","1.620","1.620","1.620","","-5.81%"
"09/14/2009","1.720","1.720","1.720","1.720","","0.00%"
"09/11/2009","1.720","1.720","1.720","1.720","","0.00%"
"09/10/2009","1.720","1.720","1.720","1.720","","-5.49%"
"09/09/2009","1.820","1.820","1.820","1.820","","5.20%"
"09/08/2009","1.730","1.730","1.730","1.730","","-1.14%"
"09/04/2009","1.750","1.750","1.750","1.750","","-6.42%"
"09/03/2009","1.870","1.870","1.870","1.870","","3.31%"
"09/02/2009","1.810","1.810","1.810","1.810","","1.69%"
"09/01/2009","1.780","1.780","1.780","1.780","","0.56%"
"08/31/2009","1.770","1.770","1.770","1.770","","-4.32%"
"08/28/2009","1.850","1.850","1.850","1.850","","0.00%"
"08/27/2009","1.850","1.850","1.850","1.850","","0.00%"
"08/26/2009","1.850","1.850","1.850","1.850","","5.71%"
"08/25/2009","1.750","1.750","1.750","1.750","","-4.37%"
"08/24/2009","1.830","1.830","1.830","1.830","","5.78%"
"08/21/2009","1.730","1.730","1.730","1.730","","-1.14%"
"08/20/2009","1.750","1.750","1.750","1.750","","-0.57%"
"08/19/2009","1.760","1.760","1.760","1.760","","-0.56%"
"08/18/2009","1.770","1.770","1.770","1.770","","-0.56%"
"08/17/2009","1.780","1.780","1.780","1.780","","-3.78%"
"08/14/2009","1.850","1.850","1.850","1.850","","0.54%"
"08/13/2009","1.840","1.840","1.840","1.840","","5.75%"
"08/12/2009","1.740","1.740","1.740","1.740","","-1.14%"
"08/11/2009","1.760","1.760","1.760","1.760","","-3.30%"
"08/10/2009","1.820","1.820","1.820","1.820","","5.20%"
"08/07/2009","1.730","1.730","1.730","1.730","","0.00%"
"08/06/2009","1.730","1.730","1.730","1.730","","-4.95%"
"08/05/2009","1.820","1.820","1.820","1.820","","-1.09%"
"08/04/2009","1.840","1.840","1.840","1.840","","5.75%"
"08/03/2009","1.740","1.740","1.740","1.740","","-2.25%"
"07/31/2009","1.780","1.780","1.780","1.780","","-0.56%"
"07/30/2009","1.790","1.790","1.790","1.790","","0.00%"
"07/29/2009","1.790","1.790","1.790","1.790","","0.00%"
"07/28/2009","1.790","1.790","1.790","1.790","","-0.56%"
"07/27/2009","1.800","1.800","1.800","1.800","","-0.55%"
"07/24/2009","1.810","1.810","1.810","1.810","","0.56%"
"07/23/2009","1.800","1.800","1.800","1.800","","-0.55%"
"07/22/2009","1.810","1.810","1.810","1.810","","0.00%"
"07/21/2009","1.810","1.810","1.810","1.810","","-0.55%"
"07/20/2009","1.820","1.820","1.820","1.820","","-0.55%"
"07/17/2009","1.830","1.830","1.830","1.830","","-0.54%"
"07/16/2009","1.840","1.840","1.840","1.840","","0.00%"
"07/15/2009","1.840","1.840","1.840","1.840","","-6.60%"
"07/14/2009","1.970","1.970","1.970","1.970","","4.23%"
"07/13/2009","1.890","1.890","1.890","1.890","","-0.53%"
"07/10/2009","1.900","1.900","1.900","1.900","","-4.04%"
"07/08/2009","1.980","1.980","1.980","1.980","","1.54%"
"07/07/2009","1.950","1.950","1.950","1.950","","3.72%"
"07/06/2009","1.880","1.880","1.880","1.880","","-3.59%"
"07/03/2009","1.950","1.950","1.950","1.950","","5.41%"
"07/02/2009","1.850","1.850","1.850","1.850","","1.09%"
"07/01/2009","1.830","1.830","1.830","1.830","","-1.61%"
"06/30/2009","1.860","1.860","1.860","1.860","","0.54%"
"06/29/2009","1.850","1.850","1.850","1.850","","0.54%"
"06/26/2009","1.840","1.840","1.840","1.840","","-1.08%"
"06/25/2009","1.860","1.860","1.860","1.860","","-5.58%"
"06/24/2009","1.970","1.970","1.970","1.970","","-0.51%"
"06/23/2009","1.980","1.980","1.980","1.980","","0.00%"
"06/22/2009","1.980","1.980","1.980","1.980","","6.45%"
"06/19/2009","1.860","1.860","1.860","1.860","","-0.53%"
"06/18/2009","1.870","1.870","1.870","1.870","","-4.10%"
"06/17/2009","1.950","1.950","1.950","1.950","","1.04%"
"06/16/2009","1.930","1.930","1.930","1.930","","4.32%"
"06/15/2009","1.850","1.850","1.850","1.850","","1.09%"
"06/12/2009","1.830","1.830","1.830","1.830","","-5.67%"
"06/10/2009","1.940","1.940","1.940","1.940","","5.43%"
"06/09/2009","1.840","1.840","1.840","1.840","","-1.60%"
"06/08/2009","1.870","1.870","1.870","1.870","","-4.10%"
"06/05/2009","1.950","1.950","1.950","1.950","","1.04%"
"06/04/2009","1.930","1.930","1.930","1.930","","0.00%"
"06/03/2009","1.930","1.930","1.930","1.930","","4.89%"
"06/02/2009","1.840","1.840","1.840","1.840","","0.00%"
"06/01/2009","1.840","1.840","1.840","1.840","","-1.60%"
"05/29/2009","1.870","1.870","1.870","1.870","","-2.60%"
"05/28/2009","1.920","1.920","1.920","1.920","","0.52%"
"05/27/2009","1.910","1.910","1.910","1.910","","-1.04%"
"05/26/2009","1.930","1.930","1.930","1.930","","0.52%"
"05/25/2009","1.920","1.920","1.920","1.920","","0.00%"
"05/22/2009","1.920","1.920","1.920","1.920","","-1.03%"
"05/21/2009","1.940","1.940","1.940","1.940","","1.57%"
"05/20/2009","1.910","1.910","1.910","1.910","","-2.55%"
"05/19/2009","1.960","1.960","1.960","1.960","","-1.01%"
"05/18/2009","1.980","1.980","1.980","1.980","","0.51%"
"05/15/2009","1.970","1.970","1.970","1.970","","-1.50%"
"05/14/2009","2.000","2.000","2.000","2.000","","0.50%"
"05/13/2009","1.990","1.990","1.990","1.990","","1.53%"
"05/12/2009","1.960","1.960","1.960","1.960","","0.51%"
"05/11/2009","1.950","1.950","1.950","1.950","","-1.52%"
"05/08/2009","1.980","1.980","1.980","1.980","","-1.00%"
"05/07/2009","2.000","2.000","2.000","2.000","","-0.99%"
"05/06/2009","2.020","2.020","2.020","2.020","","-0.98%"
"05/05/2009","2.040","2.040","2.040","2.040","","-4.23%"
"05/04/2009","2.130","2.130","2.130","2.130","","3.40%"
"04/30/2009","2.060","2.060","2.060","2.060","","-5.50%"
